5.0,0.3390550517706009,12.273782466318213,5.333500922941873
25.0,1.4317151711358436,8.117319538563178,15.631720788264317
40.0,1.0932830958015296,4.69439256466773,9.911377152647864
45.0,0.5375045643794011,21.367157195531878,13.216741920563821
67.0,1.4130194000192302,12.29109045424848,15.357862371077672
71.0,0.5311604857310319,16.12538274214661,7.525999052688215
73.0,1.3057374737006722,8.061155776965556,12.490930246875887
76.0,0.6632416050341836,2.3319825769523552,8.860771747395674
79.0,0.830936858022364,11.091250327162758,7.208851662113802
82.0,1.0536339523313913,3.523128333252089,5.3268128659857314
