32.0,0.7931618876533778,0.5277054661952398,1.1042468377826031
34.0,1.5049471528541998,0.9846038799090912,1.725680942423111
40.0,2.17386721617813,1.0005118961365336,0.8100989330973027
41.0,0.3390550517706009,1.091988891796927,0.8887108794434323
44.0,1.4317151711358436,0.9102689481487803,0.5889227173007312
46.0,1.0932830958015296,0.9386940592681984,0.8121389396443962
50.0,0.5375045643794011,0.18105304459006138,2.3609395146889836
57.0,1.4130194000192302,0.7947183758902483,0.5127802148322327
62.0,0.5311604857310319,1.4993510591683097,0.4370125964699156
63.0,1.3057374737006722,1.7160364258620162,0.7201881455796773
64.0,0.6632416050341836,0.2293296999932037,2.827119409873614
71.0,0.830936858022364,0.09654826456301284,1.156276550697881
76.0,1.0536339523313913,0.05994926385037758,1.7341109698701387
102.0,1.5600573214659565,1.8310355443903994,2.1765634707682824
110.0,0.6145818800291015,1.4087318291300464,0.9337094900690213
