24.0,0.6398703032399675
28.0,2.201132312246529
31.0,0.44378115037359206
42.0,2.0395865671682283
43.0,0.7090815178909782
64.0,0.7931618876533778
68.0,1.5049471528541998
74.0,2.17386721617813
76.0,0.3390550517706009
82.0,1.4317151711358436
84.0,1.0932830958015296
88.0,0.5375045643794011
92.0,1.4130194000192302
103.0,0.5311604857310319
110.0,1.3057374737006722
116.0,0.6632416050341836
121.0,0.830936858022364
122.0,1.0536339523313913
123.0,1.5600573214659565
127.0,0.6145818800291015
130.0,1.222009404793283
132.0,0.8132555250623837
