trial,n_samples,missing_edge_rate,missing_data_rate,missing_data_mechanism,seed,cause,effect,same_scc,status,adjustment_set,n_rows_used,estimated_path_coefficient,stderr,residual_variance,t_value,ground_truth_beta,scm_true_missing_edges_count,error
0,50000,0.2,0.2,instrument_error,42,aaeR,aaeA,False,identifiable,crp,50000,-0.12697253050982682,0.007589241258837752,3.458499625766376,-16.7305961398929,-0.14446696635506492,1774,
0,50000,0.2,0.2,instrument_error,42,aaeR,aaeB,False,identifiable,crp,50000,0.2471834388093192,0.009131678982534572,5.00716942231157,27.068783219612417,0.23012049291022033,1774,
0,50000,0.2,0.2,instrument_error,42,aaeR,aaeX,False,identifiable,crp,50000,-0.09881960726325693,0.004581201776986195,1.260230121856389,-21.570673389607112,-0.1792194887352876,1774,
0,50000,0.2,0.2,instrument_error,42,accB,accC,False,identifiable,fadR|rpoD,50000,-0.10740732196755487,0.006429832445920344,1.855101201752809,-16.7045289081683,-0.16311078843477053,1774,
0,50000,0.2,0.2,instrument_error,42,marA,ariR,False,identifiable,acrR|bluR|cpxR|cra|crp|cysB|fis|nac|ompR|rpoD|rpoS|soxS,50000,-0.17665403140233582,0.0032086288800430122,6.384902412745375,-55.055925133968046,-0.24606933449507803,1774,
0,50000,0.2,0.2,instrument_error,42,marA,dctR,False,identifiable,acrR|cpxR|cra|crp|fis|gadE|gadW|gadX|glaR|hns|nac|ompR|rcsB|rpoD|soxS|ydeO,50000,0.10838186010541513,0.0034841438542096924,7.300506734090705,31.107171414424666,0.15695298037659589,1774,
0,50000,0.2,0.2,instrument_error,42,marA,decR,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,0.1018050155439086,0.0016940434165098079,1.7858267781608799,60.09587154127061,0.24239755178198782,1774,
0,50000,0.2,0.2,instrument_error,42,marA,fpr,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,-0.08518894470798642,0.001782046770766892,1.9761888921022337,-47.8039892697799,-0.13040739823414396,1774,
0,50000,0.2,0.2,instrument_error,42,marA,hdeA,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,50000,-0.1932293622784303,0.004254635809434654,10.857368127314528,-45.41619328496794,-0.1886219545312673,1774,
0,50000,0.2,0.2,instrument_error,42,marA,hdeB,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,50000,0.1036034603805644,0.0030708174869099026,5.6559790374129,33.73807164450477,0.16237395175675218,1774,
0,50000,0.2,0.2,instrument_error,42,marA,lacA,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,50000,0.17940174315305235,0.00366618136222142,8.319187954424361,48.93422485906395,0.15801386831749398,1774,
0,50000,0.2,0.2,instrument_error,42,marA,lacY,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,50000,0.24515731629573356,0.004042910495188829,10.116756551308121,60.63881864005579,0.1900868410175944,1774,
0,50000,0.2,0.2,instrument_error,42,marA,lacZ,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,50000,0.06390489647047937,0.0011894804897226124,0.8757248866564926,53.7250480547033,0.19341976849309028,1774,
0,50000,0.2,0.2,instrument_error,42,marA,mlaB,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,0.02841748106987562,0.0007014060710429658,0.30614650002756233,40.515020104716,0.3241478874899241,1774,
0,50000,0.2,0.2,instrument_error,42,marA,mlaC,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,-0.11110489584328634,0.0020287781955284486,2.561293779731301,-54.76443708246093,-0.19344838203168646,1774,
0,50000,0.2,0.2,instrument_error,42,marA,mlaD,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,0.11428326347313889,0.0020810616644654756,2.695008602241692,54.91584676444114,0.18671421677606634,1774,
0,50000,0.2,0.2,instrument_error,42,marA,mlaE,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,-0.14354734288289286,0.002260220621435281,3.179010215393953,-63.510323515116724,-0.22935542033043993,1774,
0,50000,0.2,0.2,instrument_error,42,marA,mlaF,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,-0.38811783056530547,0.0035484435518862802,7.8354881731747,-109.37692114588943,-0.508375923475284,1774,
0,50000,0.2,0.2,instrument_error,42,marA,poxB,False,identifiable,acrR|cpxR|cra|crp|fis|fnr|nac|narL|narP|nsrR|ompR|oxyR|rpoD|rpoS|soxS,50000,-0.12866042602945527,0.002189419571981496,2.9663739715593134,-58.76462770131052,-0.24263649509005183,1774,
0,50000,0.2,0.2,instrument_error,42,marA,pqiA,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|rpoS|soxS,50000,-0.13483469291805153,0.0012463544595177746,0.9664184642585634,-108.18326350773458,-0.47841054904299835,1774,
0,50000,0.2,0.2,instrument_error,42,marA,pqiB,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|rpoS|soxS,50000,0.10939812649387122,0.001559394804045934,1.512844325551867,70.15422022058293,0.27790021252391267,1774,
0,50000,0.2,0.2,instrument_error,42,marA,pqiC,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|rpoS|soxS,50000,-0.1884713261564311,0.0036426054664688958,8.25479599950421,-51.74080143769544,-0.2370427201132983,1774,
0,50000,0.2,0.2,instrument_error,42,marA,purA,False,identifiable,acrR|cpxR|cra|crp|fis|gadE|nac|ompR|purR|rpoD|soxS,50000,0.06688579895401478,0.0014912765406496322,1.3788780842252382,44.85137204993373,0.16446587549104896,1774,
0,50000,0.2,0.2,instrument_error,42,marA,putA,False,identifiable,acrR|arcA|basR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS|yeiE,50000,0.27996052448020103,0.004376640584706748,11.903475770960702,63.96698999192768,0.22106382030916022,1774,
0,50000,0.2,0.2,instrument_error,42,marA,slp,False,identifiable,acrR|cpxR|cra|crp|fis|gadE|gadW|gadX|hns|nac|ompR|rcsB|rpoD|soxS|torR|ydeO,50000,-0.1515354267536466,0.0024971112474656333,3.7469041887083923,-60.6842914617612,-0.1882912623038437,1774,
0,50000,0.2,0.2,instrument_error,42,marA,waaY,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,-0.08282779697601436,0.0020756603360108233,2.6810371411653753,-39.90431167326717,-0.14544338857223746,1774,
0,50000,0.2,0.2,instrument_error,42,marA,waaZ,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,-0.07060331903979344,0.0025423667590530495,4.022227775879904,-27.770705697116227,-0.11025613074750445,1774,
0,50000,0.2,0.2,instrument_error,42,marA,xseA,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,-0.31899830035755494,0.004884778951559993,14.848414711557814,-65.30455185811024,-0.26461881389492153,1774,
0,50000,0.2,0.2,instrument_error,42,marA,ycgZ,False,identifiable,acrR|bluR|cpxR|cra|crp|fis|nac|ompR|rpoD|rpoS|soxS,50000,-0.27982782645743476,0.003934816017492975,9.623174570309777,-71.11586036384085,-0.35266305604089887,1774,
0,50000,0.2,0.2,instrument_error,42,marA,yhiD,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,50000,0.15208392215124655,0.004003106104854355,9.611562273488941,37.99147915835216,0.20792092300503892,1774,
0,50000,0.2,0.2,instrument_error,42,marA,ymgA,False,identifiable,acrR|bluR|cpxR|cra|crp|fis|nac|ompR|rpoD|rpoS|soxS,50000,0.17043491526628685,0.004389581189293755,11.976107212225935,38.82714726452259,0.1669203788213525,1774,
