trial,n_samples,missing_edge_rate,missing_data_rate,missing_data_mechanism,seed,cause,effect,same_scc,status,adjustment_set,n_rows_used,estimated_path_coefficient,stderr,residual_variance,t_value,ground_truth_beta,scm_true_missing_edges_count,error
0,50000,0.4,0.9,biological_error,42,aaeR,aaeA,False,identifiable,crp,50000,0.0006685353893776991,0.0015769800119154694,1.0812483606670242,0.4239339651272222,-0.17394265386205732,3599,
0,50000,0.4,0.9,biological_error,42,aaeR,aaeB,False,identifiable,crp,50000,0.000206217730502581,0.0004993405267390193,0.10840934355931411,0.412980159750504,-0.0920247975567518,3599,
0,50000,0.4,0.9,biological_error,42,aaeR,aaeX,False,identifiable,crp,50000,-0.0008895315097670719,0.0017184385758669542,1.2839293037991808,-0.5176393979158098,-0.12833344151147083,3599,
0,50000,0.4,0.9,biological_error,42,accB,accC,False,identifiable,fadR|rpoD,50000,0.00029857558347324317,0.014548079441487154,6.3745911937167605,0.02052336768396982,-0.44383507169558484,3599,
0,50000,0.4,0.9,biological_error,42,marA,ariR,False,identifiable,acrR|bluR|cpxR|cra|crp|cysB|fis|nac|ompR|rpoD|rpoS|soxS,50000,-0.006236180351855615,0.0039607781930594416,3.1353829117014316,-1.574483611019524,-0.16267545372330164,3599,
0,50000,0.4,0.9,biological_error,42,marA,dctR,False,identifiable,acrR|cpxR|cra|crp|fis|gadE|gadW|gadX|glaR|hns|nac|ompR|rcsB|rpoD|soxS|ydeO,50000,0.0032128243782261687,0.0010523974454138823,0.22132740483138552,3.0528621978578094,0.44013632380253526,3599,
0,50000,0.4,0.9,biological_error,42,marA,decR,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,0.0060366376079251894,0.004473904446418932,4.000606553009129,1.3492996285955823,0.14523806995922228,3599,
0,50000,0.4,0.9,biological_error,42,marA,fpr,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,0.004421315748938008,0.004456819520893018,3.970109899189981,0.9920338322454898,0.16042387484247095,3599,
0,50000,0.4,0.9,biological_error,42,marA,hdeA,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,50000,-0.002990768671423112,0.0044239005228030245,3.9111207994152073,-0.6760479029777399,-0.08654459413393399,3599,
0,50000,0.4,0.9,biological_error,42,marA,hdeB,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,50000,-0.006114698493740232,0.004622977252995622,4.271043920594259,-1.3226754446559295,-0.27887457152109607,3599,
