trial,n_samples,missing_edge_rate,missing_data_rate,missing_data_mechanism,seed,cause,effect,same_scc,status,adjustment_set,n_rows_used,estimated_path_coefficient,stderr,residual_variance,t_value,ground_truth_beta,scm_true_missing_edges_count,error
0,50000,0.2,0.9,biological_error,42,aaeR,aaeA,False,identifiable,crp,50000,0.004902689782551985,0.009968696546577874,1.4542161027551783,0.49180850872976123,-0.14446696635506492,1774,
0,50000,0.2,0.9,biological_error,42,aaeR,aaeB,False,identifiable,crp,50000,0.01039604235070352,0.012449871500219332,2.2682030767777834,0.8350321005739192,0.23012049291022033,1774,
0,50000,0.2,0.9,biological_error,42,aaeR,aaeX,False,identifiable,crp,50000,-0.011262157954441698,0.004657447183759836,0.3174300770966366,-2.4180967620442346,-0.1792194887352876,1774,
0,50000,0.2,0.9,biological_error,42,accB,accC,False,identifiable,fadR|rpoD,50000,-0.007552725924869811,0.0077848999021565175,0.5993545545437835,-0.970176369612358,-0.16311078843477053,1774,
0,50000,0.2,0.9,biological_error,42,marA,ariR,False,identifiable,acrR|bluR|cpxR|cra|crp|cysB|fis|nac|ompR|rpoD|rpoS|soxS,50000,-0.006514254234019212,0.0029230595619742284,3.5057188468670315,-2.228573895230345,-0.24606933449507803,1774,
0,50000,0.2,0.9,biological_error,42,marA,dctR,False,identifiable,acrR|cpxR|cra|crp|fis|gadE|gadW|gadX|glaR|hns|nac|ompR|rcsB|rpoD|soxS|ydeO,50000,0.00408054492322751,0.0033235942946510475,4.531472584307849,1.2277506101736575,0.15695298037659589,1774,
0,50000,0.2,0.9,biological_error,42,marA,decR,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,0.0010952964286704294,0.0012684708769637692,0.660192166801326,0.8634777893302109,0.24239755178198782,1774,
0,50000,0.2,0.9,biological_error,42,marA,fpr,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,-9.259187805193582e-05,0.001417476408364218,0.8244058119117375,-0.06532163604668932,-0.13040739823414396,1774,
0,50000,0.2,0.9,biological_error,42,marA,hdeA,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,50000,-0.005650950189731367,0.00414245268769057,7.038827230664306,-1.3641556381617455,-0.1886219545312673,1774,
0,50000,0.2,0.9,biological_error,42,marA,hdeB,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,50000,0.0028499142374360693,0.002786837435071634,3.1857263161871616,1.0226338291464834,0.16237395175675218,1774,
