trial,n_samples,missing_edge_rate,missing_data_rate,missing_data_mechanism,seed,cause,effect,same_scc,status,adjustment_set,n_rows_used,estimated_path_coefficient,stderr,residual_variance,t_value,ground_truth_beta,scm_true_missing_edges_count,error
0,50000,0.2,0.99,biological_error,42,aaeR,aaeA,False,identifiable,crp,50000,0.00503046595416319,0.010053169332804182,0.15451208639001165,0.5003860760355875,-0.14446696635506492,1774,
0,50000,0.2,0.99,biological_error,42,aaeR,aaeB,False,identifiable,crp,50000,-0.0052301732576807486,0.012876340796170775,0.25347865062289743,-0.40618474926014086,0.23012049291022033,1774,
0,50000,0.2,0.99,biological_error,42,aaeR,aaeX,False,identifiable,crp,50000,-0.0032483127029430932,0.00476057115942478,0.03464771383959176,-0.6823367604772003,-0.1792194887352876,1774,
0,50000,0.2,0.99,biological_error,42,accB,accC,False,identifiable,fadR|rpoD,50000,0.0026724811168379026,0.008003650443499067,0.07379363147865252,0.3339077756711145,-0.16311078843477053,1774,
0,50000,0.2,0.99,biological_error,42,marA,ariR,False,identifiable,acrR|bluR|cpxR|cra|crp|cysB|fis|nac|ompR|rpoD|rpoS|soxS,50000,-8.671714545802376e-05,0.0028002584955684785,0.34811942250474925,-0.030967550172691958,-0.24606933449507803,1774,
0,50000,0.2,0.99,biological_error,42,marA,dctR,False,identifiable,acrR|cpxR|cra|crp|fis|gadE|gadW|gadX|glaR|hns|nac|ompR|rcsB|rpoD|soxS|ydeO,50000,0.00571266869699647,0.003332649306070687,0.4930301107358135,1.7141523671843861,0.15695298037659589,1774,
0,50000,0.2,0.99,biological_error,42,marA,decR,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,-0.0010509528054347562,0.0013096618050909324,0.0761474713337259,-0.8024612165900237,0.24239755178198782,1774,
0,50000,0.2,0.99,biological_error,42,marA,fpr,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,0.0026630973011948413,0.0014022711690030332,0.08729737243100488,1.8991314661972352,-0.13040739823414396,1774,
0,50000,0.2,0.99,biological_error,42,marA,hdeA,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,50000,0.003863331378923236,0.004366298049907571,0.846289087414012,0.8848070687719125,-0.1886219545312673,1774,
0,50000,0.2,0.99,biological_error,42,marA,hdeB,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,50000,-0.002677846282994338,0.0027725255745548447,0.3412267790388432,-0.9658508861272782,0.16237395175675218,1774,
0,50000,0.2,0.99,biological_error,42,marA,lacA,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,50000,-0.002888047439655063,0.0034317405604693545,0.5228319056060798,-0.8415692820497097,0.15801386831749398,1774,
0,50000,0.2,0.99,biological_error,42,marA,lacY,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,50000,0.00010091409369776284,0.0041004014480485775,0.7464245986345179,0.02461078384063806,0.1900868410175944,1774,
0,50000,0.2,0.99,biological_error,42,marA,lacZ,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,50000,0.0004902458512157741,0.0007537488546177358,0.025222406295271338,0.6504100778559758,0.19341976849309028,1774,
0,50000,0.2,0.99,biological_error,42,marA,mlaB,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,-2.4289843933088408e-05,0.0003552700782475877,0.005603436122221491,-0.06837008073660743,0.3241478874899241,1774,
0,50000,0.2,0.99,biological_error,42,marA,mlaC,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,-0.0002389308594575253,0.0016622634565552044,0.12266957961136804,-0.14373826153447072,-0.19344838203168646,1774,
0,50000,0.2,0.99,biological_error,42,marA,mlaD,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,-0.0012821450927126485,0.0016374950514366142,0.11904116120006929,-0.7829917358148908,0.18671421677606634,1774,
0,50000,0.2,0.99,biological_error,42,marA,mlaE,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,0.0018001413420949887,0.0019117451856810379,0.16225465769329372,0.9416220088210702,-0.22935542033043993,1774,
