trial,n_samples,missing_edge_rate,missing_data_rate,missing_data_mechanism,seed,cause,effect,same_scc,status,adjustment_set,n_rows_used,estimated_path_coefficient,stderr,residual_variance,t_value,ground_truth_beta,scm_true_missing_edges_count,error
0,50000,0.4,0.95,biological_error,42,aaeR,aaeA,False,identifiable,crp,50000,-0.001970005159607954,0.0015925529150450123,0.5772031653266138,-1.2370108025906776,-0.17394265386205732,3599,
0,50000,0.4,0.95,biological_error,42,aaeR,aaeB,False,identifiable,crp,50000,0.0005909275363821913,0.000485466155651692,0.053636308263585716,1.217237349097853,-0.0920247975567518,3599,
0,50000,0.4,0.95,biological_error,42,aaeR,aaeX,False,identifiable,crp,50000,-0.0002595887483790639,0.0017139335437261983,0.6685423419521347,-0.15145788430903906,-0.12833344151147083,3599,
0,50000,0.4,0.95,biological_error,42,accB,accC,False,identifiable,fadR|rpoD,50000,0.020105986322276566,0.01456621260221589,3.2998088628217745,1.3803166870719665,-0.44383507169558484,3599,
0,50000,0.4,0.95,biological_error,42,marA,ariR,False,identifiable,acrR|bluR|cpxR|cra|crp|cysB|fis|nac|ompR|rpoD|rpoS|soxS,50000,-0.0056025529915647,0.0038383393135860287,1.6014374927213442,-1.4596294214360188,-0.16267545372330164,3599,
0,50000,0.4,0.95,biological_error,42,marA,dctR,False,identifiable,acrR|cpxR|cra|crp|fis|gadE|gadW|gadX|glaR|hns|nac|ompR|rcsB|rpoD|soxS|ydeO,50000,0.0006136397254113544,0.001028941300772843,0.1150727600754136,0.5963797205442589,0.44013632380253526,3599,
0,50000,0.4,0.95,biological_error,42,marA,decR,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,0.0063214265171187166,0.004321861045687009,2.030371851845292,1.4626630635029716,0.14523806995922228,3599,
0,50000,0.4,0.95,biological_error,42,marA,fpr,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,0.003606945521944023,0.004314578297870705,2.02353487697437,0.8359902806084416,0.16042387484247095,3599,
0,50000,0.4,0.95,biological_error,42,marA,hdeA,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,50000,-0.004913300059322037,0.004357934991360448,2.063980881440024,-1.1274376669368849,-0.08654459413393399,3599,
0,50000,0.4,0.95,biological_error,42,marA,hdeB,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,50000,-0.0034528613120232646,0.004512100661440989,2.2125940232363024,-0.7652447432146949,-0.27887457152109607,3599,
