trial,n_samples,missing_edge_rate,missing_data_rate,missing_data_mechanism,seed,cause,effect,same_scc,status,adjustment_set,n_rows_used,estimated_path_coefficient,stderr,residual_variance,t_value,ground_truth_beta,scm_true_missing_edges_count,error
0,50000,0.0,0.99,instrument_error,42,aaeR,aaeA,False,identifiable,crp,50000,0.016259129781803088,0.0006272934242094682,0.3701128198184621,25.91949660925152,0.26973612484687454,0,
0,50000,0.0,0.99,instrument_error,42,aaeR,aaeB,False,identifiable,crp,50000,-0.07561433947985201,0.0032872974574805584,10.164140648599357,-23.001976686893478,-0.13770222621393555,0,
0,50000,0.0,0.99,instrument_error,42,aaeR,aaeX,False,identifiable,crp,50000,-0.2471768467481127,0.005506164652627672,28.516160248408948,-44.89092904807233,-0.3370769436603578,0,
0,50000,0.0,0.99,instrument_error,42,accB,accC,False,identifiable,fadR|rpoD,50000,-0.08336013672964807,0.002575624821288046,5.157721872735415,-32.36501529285637,-0.22967954323358605,0,
0,50000,0.0,0.99,instrument_error,42,marA,ariR,False,identifiable,acrR|bluR|cpxR|cra|crp|cysB|fis|nac|ompR|rpoD|rpoS|soxS,50000,0.20502038429629785,0.0019355069395431252,1.9934057217904264,105.9259360468595,0.18181704044806365,0,
0,50000,0.0,0.99,instrument_error,42,marA,dctR,False,identifiable,acrR|cpxR|cra|crp|fis|gadE|gadW|gadX|glaR|hns|nac|ompR|rcsB|rpoD|soxS|ydeO,50000,0.5464960755044004,0.0029059251321846883,4.480388277579735,188.06268250054399,0.382398989444405,0,
0,50000,0.0,0.99,instrument_error,42,marA,decR,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,0.5318280976641018,0.003279850229882883,5.725798166888813,162.15011673965745,0.3031244188084952,0,
0,50000,0.0,0.99,instrument_error,42,marA,fpr,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,-0.5684404112151786,0.002454109338230144,3.205647951388313,-231.62798916902653,-0.45204633225889995,0,
0,50000,0.0,0.99,instrument_error,42,marA,hdeA,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,50000,-0.5668675556105146,0.0055336686553848725,16.23925095995235,-102.43973589905671,-0.20709056660551853,0,
0,50000,0.0,0.99,instrument_error,42,marA,hdeB,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,50000,-0.06543835669910687,0.000989197409438935,0.5189262405537136,-66.15298025924167,-0.26147378279759836,0,
0,50000,0.0,0.99,instrument_error,42,marA,lacA,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,50000,0.21183099049395054,0.0028701492348689843,4.375026708482841,73.80486976790256,0.13467865259335224,0,
0,50000,0.0,0.99,instrument_error,42,marA,lacY,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,50000,0.5067045864094187,0.004061326453066675,8.760069484949637,124.76332357543191,0.24233729013672672,0,
0,50000,0.0,0.99,instrument_error,42,marA,lacZ,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,50000,-0.265823376720537,0.0018928634620491418,1.9028752940909233,-140.43452264262461,-0.2596150068959159,0,
0,50000,0.0,0.99,instrument_error,42,marA,mlaB,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,0.4230596565921613,0.004316947587903567,9.919312250754293,97.99972039910988,0.17238530536128274,0,
0,50000,0.0,0.99,instrument_error,42,marA,mlaC,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,-0.45316639710756823,0.0028828693287082,4.423621142946743,-157.1928330551943,-0.27120856234876445,0,
0,50000,0.0,0.99,instrument_error,42,marA,mlaD,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,-0.6433532308646287,0.002898720348816636,4.472400098054086,-221.943876416802,-0.4232709155365771,0,
0,50000,0.0,0.99,instrument_error,42,marA,mlaE,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,-0.2521558857314754,0.0025934643416019756,3.5800457125569767,-97.22743501293695,-0.16086149367365835,0,
0,50000,0.0,0.99,instrument_error,42,marA,mlaF,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,-0.3372163797227675,0.0032598666477482397,5.656238051044366,-103.44483874998399,-0.16700310512741787,0,
0,50000,0.0,0.99,instrument_error,42,marA,poxB,False,identifiable,acrR|cpxR|cra|crp|fis|fnr|nac|narL|narP|nsrR|ompR|oxyR|rpoD|rpoS|soxS,50000,-0.16413191003173494,0.001853551058311033,1.8274388672233501,-88.54998047978938,-0.1777478391932611,0,
0,50000,0.0,0.99,instrument_error,42,marA,pqiA,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|rpoS|soxS,50000,-0.23212510397296232,0.0026012826219563075,3.6015146724467315,-89.23486514448456,-0.14940417789086702,0,
0,50000,0.0,0.99,instrument_error,42,marA,pqiB,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|rpoS|soxS,50000,0.4923453909960204,0.004546231609263897,11.000520219772527,108.29747212895265,0.22095395883022628,0,
0,50000,0.0,0.99,instrument_error,42,marA,pqiC,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|rpoS|soxS,50000,0.3773504527299973,0.007733304225294223,31.830268360879117,48.79550082819101,0.09617999945440117,0,
0,50000,0.0,0.99,instrument_error,42,marA,purA,False,identifiable,acrR|cpxR|cra|crp|fis|gadE|nac|ompR|purR|rpoD|soxS,50000,-0.09693911805350493,0.0015816643708554106,1.3301201090348695,-61.28931007093332,-0.11122587050225934,0,
0,50000,0.0,0.99,instrument_error,42,marA,putA,False,identifiable,acrR|arcA|basR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS|yeiE,50000,-0.6749420573136199,0.002839278267336525,4.288599457838285,-237.71606505718464,-0.6716310666953409,0,
0,50000,0.0,0.99,instrument_error,42,marA,slp,False,identifiable,acrR|cpxR|cra|crp|fis|gadE|gadW|gadX|hns|nac|ompR|rcsB|rpoD|soxS|torR|ydeO,50000,-0.5852176091602852,0.00239865983256033,3.0526063570252364,-243.97690794514358,-0.5802983628711152,0,
0,50000,0.0,0.99,instrument_error,42,marA,waaY,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,0.2903330644017398,0.002619512787722291,3.6523219690845505,110.83475742608957,0.19266658333004055,0,
0,50000,0.0,0.99,instrument_error,42,marA,waaZ,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,0.4314839273765077,0.0028197963303810626,4.232173776445774,153.01953645644957,0.27475049675989827,0,
0,50000,0.0,0.99,instrument_error,42,marA,xseA,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,50000,0.3788789058450234,0.0013942075815398783,1.0346248135299578,271.7521485764395,0.5497339577721027,0,
