,gene,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,AlpA,0.5260441330750354,1.5358520115177512,0.495737457269042,0.6418722469964206,1.3021947290080287,0.3347116347463032,0.45292298252432805,0.9304156726889614,0.21382249869653128,0.1182443929853067,0.8393074857855277,0.019872738814853172,0.294504721659735,1.0141501271187667,1.6747429299165566,1.148777360585301,0.011168205831989957,1.702450202917274,0.5378801308330283,0.36744547341858447,0.11139889170544078,0.4719621051710341,0.45879266423776455,1.5982413469017909,0.31526945641792314,0.7018390229444453,0.0672761374054486,0.12535519938521597,0.0,0.6602006996848631,0.3181793370016127,0.0,0.8442778628168556,0.6176229645891447,0.24325735224907397,0.5357409023534502,0.7000395753059796,0.20451380002698735,0.2785477416074603,1.1658292236087273,1.3342268146742944,1.4486057287930874,0.0,0.6104865314392994,0.833796991921211,0.7303613591780157,0.31526945641792314,0.6327333808452944,0.7419891569537598,0.4243371728030975,0.0,0.0,0.09878456504566424,0.4442324467660521,1.0006861449344302,1.1151222678625394,0.7516529911412919,0.6117912416087251,1.0227048197681028,0.4835204728741547,0.05434056316570229,0.6374932217743207,2.5171264002800857,0.9711405232104593,0.701666430883834,0.1159952686471454,0.3914887756666017,0.29216409705927276,0.58345534436144,0.00947618344572844,1.1675466180102152,0.3492420280059493,1.2602445831454179,0.9409861028289508,0.05641614028305889,0.20664111247554864,0.05641614028305889,0.8518924758162972,0.5232532667720431,0.26828824497229026,0.7959661283842566,0.4932552543869979,0.20664111247554864,0.6434551357657267,0.47470388921484963,0.3071028859992438,0.03710919572346409,0.7515698365500132,0.0,0.40841334785948163,1.6104007162965224,0.1926015634426919,0.08086148638673968,0.6736852972076653,0.49675548834415645,1.9354990074632545,1.3938605242536237,0.3347116347463032,0.19970956951203422,1.2124236701438769
1,GlnG,3.198902897364836,3.324698948064526,5.6998544653024235,6.347724730911351,11.837791675714815,5.183638257852697,3.8167258392257497,9.843729542722395,9.374196365413216,6.967259304678881,6.153477085188342,9.762244500402218,7.017047182358595,10.634228190007894,9.07918271898056,11.100742785749224,6.215640632320383,12.884669596555959,8.513139876059832,8.062659121933832,10.83507196763518,10.3532836080464,5.236058214189658,12.66268450541411,7.802872094504889,11.501627131007359,12.710256022189325,9.029442083793988,7.274731971793601,9.911644534152005,6.586990211201688,8.587230686416909,6.707483122344033,7.89238238165476,6.201302392768894,9.349431218847592,6.879464784696875,7.020462615193145,6.724837740117999,11.452247869027275,6.9199600430670625,10.7853075466884,6.469924973210468,11.544658688076193,8.864283585840317,11.450934863726946,7.802872094504889,6.359041799458496,10.446119544562837,8.09516837217671,7.04746664940029,10.54565998573875,5.055119263419566,8.624459826568685,11.536195139737307,9.81182725247011,10.774435146851502,6.324626212433785,10.5120112763238,8.057749665897983,7.541922192179277,5.310464434156116,11.553973336742335,6.829214601913656,10.729337332193607,6.3499901124176645,5.940352755818862,8.743407234548261,11.34349217517643,11.603698232624886,4.09720998111819,8.199236642761853,10.551154795507093,3.3606456204964874,6.711328374759051,7.040246957832529,6.711328374759051,9.67956454319019,11.543054524135908,9.879882720926547,10.72708322202833,4.201908363324828,7.040246957832529,10.104895289757998,7.420989865747851,9.132728574836285,6.300711810733564,9.292414300744857,8.280742789649784,7.644396783148407,2.8025644528123195,8.236489752550575,7.647074537560495,8.471727304824906,10.639441087967144,6.723984377344447,6.556155651889084,5.183638257852697,4.684193470356302,11.47572907273077
2,RcsB,3.0744644104110357,3.5198546503012484,2.6304764407167625,2.2176607432034032,4.49516179731646,2.6435951286601873,7.26394883612834,5.434086257445241,7.5841920607892925,6.588261478771296,3.29344902591791,8.286663779565231,3.0669313437155337,4.818635859364464,3.696426868507946,3.7312400662069125,4.865433443405999,4.713029386945801,6.595258441369645,4.076841114821833,3.211332333760006,3.5954842049855014,3.5446870987684145,4.514094978165466,4.02558438780131,4.1861541509533104,6.957315045343851,7.088781046353536,4.835806916214731,7.552316650997244,3.1133995561536647,9.255006846397821,3.7338331089750723,1.5096452236781408,2.873867092514435,6.870619682709674,4.796261757107564,4.612892628836123,2.805154657049899,3.8541457207876904,3.4164914511375946,3.512475657808466,3.4094541159884075,6.412978908638566,4.428344991692956,7.224836347791413,4.02558438780131,3.842724946206434,5.329848465646617,2.7149168485301023,4.457640389907339,5.94373024514055,2.4931730014917624,1.0950025328918638,3.695009458979308,4.4675219511035715,3.55710308341455,3.5674657151704854,4.893139199012542,1.2316087388679298,9.438536833403004,3.8455303013778095,5.117545649901787,4.069252784071125,3.5901477541159106,4.4087267929687535,2.42663317093384,6.126052995399553,7.487697924085703,6.371412260591903,3.6190277549117633,6.525826206653152,3.7751378828051134,2.8242930911272093,4.448617061898059,2.9907938590955223,4.448617061898059,4.562626029903071,4.088432502619299,6.571010898435822,3.840003086502816,6.89049940480218,2.9907938590955223,5.741604700313924,2.390439717330675,7.071392160408784,4.868584017891978,4.7797019033075205,9.73143561091734,1.6637136716359788,4.414230580342322,3.7321224658396157,3.4773362770238356,1.2899172084764783,4.293255954186276,1.6072989605217933,2.656544993247728,2.6435951286601873,3.973758186289524,3.328379913614312
3,GadX,16.96723242553238,27.909627447297794,20.927379126970663,21.848860482234134,24.175546117422947,21.544690261362536,32.35251269391695,19.744444353260267,20.79726140645171,16.04879650783105,20.905749188990097,22.95157669986427,21.90918377984172,25.422165520325898,20.789781314484312,23.60891091328797,20.95048084949935,21.268030273089767,14.947599649246257,21.45883240960947,18.046067095550736,24.435896394901274,21.860313216376152,23.42526757503443,18.248567441899986,17.178753588876287,16.52534656965001,13.720268691712093,19.62020986301944,20.376134727465743,21.059962049603126,22.04774062701325,19.618017472035213,18.934867373687702,23.19789249256895,22.228285223790973,19.50636131430182,19.52729472756534,20.33492845206745,20.616197063789254,24.213884353836114,25.112088018280303,20.53147261902182,26.28568570314404,22.00913586628903,22.84440698496821,18.248567441899986,19.017134221873224,20.159994005619826,19.254634438210523,23.420249493904347,18.637805702977438,19.080148241570047,16.81179248717591,20.802711448058158,18.99119507075866,20.918420740636094,23.941495173760728,19.630368455062,17.935043337906453,26.11956079371672,20.44883352585713,19.595111869646455,21.187268476130107,24.069684005152627,19.047125778029105,19.213606943073767,14.660347490798806,23.108167567244355,19.590787288087895,25.006952062555165,14.71963377139962,24.712734620048728,22.050772839196267,20.35242968279106,20.84433430854653,20.35242968279106,18.360683123210627,23.985739713322367,21.59262774051671,24.093519655800947,26.422622967044212,20.84433430854653,19.04881178545456,16.64608152433193,14.402732897549141,20.45215425821444,24.425642839569925,24.208298101047415,18.373589879779093,31.594125125708654,20.849810827733656,19.11454688667252,15.966332083162598,25.46850993652628,22.93118619834234,22.946648636144115,21.544690261362536,23.293104615943424,19.950042427074447
4,RstA,3.047795413554406,2.358526469961205,2.3386545847313833,1.6399111280236045,2.6703166602386914,1.8484266783348557,2.7705876594392453,2.542336635708162,4.527986798257366,6.853894274379342,1.417283864070499,5.038169384093963,3.2431966366398597,2.5743549411256863,2.712467371139747,4.082888606013862,6.2049200339624715,4.998794976627532,5.3723627534209655,1.6469775668477993,1.6018834535116655,2.8846625185776125,5.776954822463794,2.6672227425602157,3.5940660978858894,3.1708334471317023,4.102668066593126,3.9215805420695427,3.919567359879256,2.299277330078832,2.0367700142390706,5.654529075747867,1.205325126264738,3.02660807072227,2.6318156961742702,3.499378672038043,1.6650597074385955,6.451623051508937,2.5375349536675316,2.709359926926909,1.6149058153717983,2.94839517825888,1.2960834574480693,4.95229864038917,3.9502889467830093,2.550354667902273,3.5940660978858894,1.2728063651032802,2.4895704616895276,0.9070983963919131,2.0457102655971617,2.2638331500885545,3.665764275902887,2.255251671784853,2.5649204807102883,2.5638005996129025,2.1747281956049176,1.404701611919116,3.0317082687443144,3.268990076439675,4.5159996826920255,5.873908885789162,5.186333922589723,1.3628184475915253,3.4416070998756547,4.270345385144119,2.951009637099209,6.888129152529818,2.2665038016354164,3.57002096743257,1.2910004427196988,5.6794913659587,2.610271119626481,4.484733652654869,5.9922998257681845,2.560570792352568,5.9922998257681845,2.913949458522953,6.363953381844666,4.8602591880970305,3.706599753969499,1.949560126552245,2.560570792352568,2.664781904409727,2.7241858830721872,3.913566844012935,6.193848513404468,4.306207587810903,5.597609264473717,2.8786592546572387,2.199212279094081,2.7478956999193596,3.1785663498349295,2.45769651367787,3.8675684633168834,1.236173064153351,1.919921886914682,1.8484266783348557,2.9067165711688374,1.8333038260387644
5,RybB,5.281410143970894,4.433269796089946,4.263896384143986,2.3647628240128578,4.290528942412036,4.7794533898199125,4.854360174997063,7.468474972171559,5.860426064478271,4.9376655272020145,5.6904523632847495,5.255328921182559,4.365622477470325,4.797583283207882,8.139616496391133,7.607769835131483,3.3316887581035544,5.117780747412514,4.7208479592482995,6.815923583714827,8.653332900093236,8.428650743322047,3.8357961472489683,4.7018887098389,4.131864540180672,5.992865680574548,6.5756385366208185,4.411337790556082,4.0970472809348895,9.099140448160322,4.1235511804248395,5.299248895587646,6.331137223836862,4.812545033215667,3.788800083322439,7.230823918473574,6.98970721955506,3.389829572060862,4.094168402671172,5.974603429136057,4.003995530439668,4.8522324338167335,2.5461493230367735,8.162896372015313,6.6149898573079655,8.309856310484756,4.131864540180672,6.357880358839778,6.832183743122104,3.991743183247837,4.321955083663231,9.86283268190252,3.3149967661824373,4.404093294758814,6.355027168558099,8.218985859352516,9.7232444763023,4.131060786433005,7.1678401453847504,5.029219820023067,2.5922004939408794,3.738606197115215,5.239193861051225,5.842272345489152,8.536209513282229,4.0950164498008,4.895370124129748,3.498914431486894,9.103933725743,5.35261463961932,5.925696672994221,5.010139905334585,4.465723832663609,3.0931375489384227,3.573787126463679,4.4847095835886295,3.573787126463679,7.023501731839722,7.981810662546574,6.671716220223659,8.42030524452508,2.6769307258762334,4.4847095835886295,10.896280965288815,4.857614667052644,4.064567338216035,3.843615487027013,9.963206119660047,3.8827545321825996,4.008215985284403,4.105949777942737,3.3446908688233434,3.356338420522331,5.740651179464141,8.446987980881744,4.855292639031145,5.563594560918012,4.7794533898199125,5.2312252805925334,6.503610070677166
6,LexA,1.2905169158588121,4.3819004616841895,0.32958236875125646,0.2505683981044868,0.6633228961333052,0.08055179122840506,3.7813602928669607,1.695321031754003,1.438011006744711,4.670190916076283,2.3651666717522843,2.2482877042092495,0.14969812282062075,1.108406220161379,2.203228260682257,3.7385425154545904,5.251885043864189,0.6639149348046004,3.8270573041209976,2.3367891986838134,0.4764465683862883,2.7755349784801107,4.52841695041935,0.8300700149584447,0.36830858327303195,1.4278704744419566,5.013563279152749,1.9199578269804707,0.6909642434612348,2.1684115388996275,0.0811945313129415,2.493799189322705,3.744511259257938,0.1458614447524392,0.27462174232844644,4.5515494597248844,3.4053226766853593,6.001845867553974,0.17302553982605687,1.5441518914148828,1.216709485174119,1.018607719799892,0.15155977959881056,3.209886089304481,2.763200881002925,2.9962934446772076,0.36830858327303195,4.006839262278275,1.62564959236763,0.3991823404480341,0.43350803366852786,1.6591045120259857,1.0868679005778261,0.3856543523594542,1.4835450692076027,1.8490953710512776,0.7932952646121859,0.1594920599701658,1.5899454750155013,0.1641194869683244,2.1061673911417302,4.3931869013957385,1.6455239885696848,1.7394131223861657,2.7532169424505333,0.4456621926897647,0.24671199693115395,3.825578750641543,2.829097391810561,3.7306568278065506,3.2497929546408786,3.3466341802897546,1.019197517387642,2.8191384985633796,4.733907338879622,0.22023298139654665,4.733907338879622,2.075526059246687,3.4463528188189754,1.68809593581719,2.9596403086028897,2.807395450346391,0.22023298139654665,2.1188303858484048,1.2539203470419307,1.7991228479220198,5.338083253606203,2.8290921318277458,1.5142914036694723,0.682510068618536,4.079006657564365,0.5678999884930682,0.4281884780321481,0.3523417572645365,2.770166740195626,0.2305805004233116,0.37111289231609135,0.08055179122840506,0.5417086955045444,1.3788363893502105
7,FnrS,1.8119112619611841,2.9097297468696266,3.223368438582146,2.2583975149076227,6.584272274858789,3.019716665522394,4.231259448048597,3.8535677956662315,6.214092158542365,0.9472373689114708,8.215553241404246,5.072246300100632,2.2082839742531237,6.7322239547288145,3.9696477403980244,5.753433279135565,0.8317006411325542,8.367127751123112,1.151288939785535,7.632879142321897,0.9594097291811136,4.668044976580332,1.2608126456638953,6.584336845202691,3.645986725020149,3.9110465831830137,2.8635690957258606,2.0869592503176437,5.487054548502456,2.1215428456495364,1.130968439334498,5.682174943613175,8.514887647434852,4.308073842878275,1.9608834794527068,2.3368386178103284,6.988390343736556,1.580504447664288,1.5167532988514267,4.419192138488602,7.723079223811553,8.14586501258951,2.9485500834661864,4.707870582466631,4.1182020902777055,3.4601246430473447,3.645986725020149,8.312589174141616,3.5208945512981145,2.709479094091713,0.5885002937400224,2.699435578256067,0.15026141587180097,4.662724559103732,4.573318751678042,3.4956898108174204,0.937637432117815,3.0363967203298095,3.269583202080432,3.606534103875386,3.1620275499298893,1.8426184717364418,6.997284987618719,8.1243218534823,4.170271228367218,5.914797907872806,1.8035931820939253,1.2078189734525069,3.2672326021701954,2.597922397776427,2.9303895233312267,1.9014764421385242,7.7977888749257875,0.8301351008068805,1.1199375406452852,1.6905929077300168,1.1199375406452852,3.198617887062205,6.089976104347376,5.978319430805471,3.999292894758134,5.200607009689982,1.6905929077300168,1.6602096173321428,2.9560205707680383,2.455992217936076,1.4355406602922514,3.249654303080355,4.161405288392836,2.5511176285718657,4.016577253986096,0.31842575306668136,4.82055351508152,4.287265391165798,3.885120623974482,2.937150700624346,3.079562805049875,3.019716665522394,2.045353789299784,4.644417483039662
8,FliZ,12.564493421859321,13.358646400407048,18.41158387706285,19.632905278537024,15.723892704689474,18.281722555923775,13.930718686238919,12.015277667959088,8.199953893829745,15.957628174340607,13.494573681959421,6.630769798489042,20.54451727055139,16.10794479129551,14.85031758388508,10.913490491637045,13.482767970075303,12.41007803278598,15.132395626402435,13.044888952016885,10.345976052664778,14.83244172114751,16.402092822290918,15.508948782758454,19.648051813572884,14.635769962010828,20.357253699023573,19.043119411335866,17.528504322461746,10.00499389371057,21.12494123358738,6.745588027324508,13.148802756131248,18.219876555191554,17.70083749476679,24.11344866530977,13.874480758818919,16.090778768555467,20.64901501239769,16.513861090026438,13.576813446893494,14.505778271256235,18.819650041313153,11.89018049163341,17.180990615864147,11.147277826030244,19.648051813572884,13.160284763660261,12.229785503306923,21.45757333262867,20.251463518949073,13.529630863051283,17.088821293641793,20.783303642019305,15.780916002826489,13.074077711047886,14.197676697081176,18.392802594120575,14.204368238885063,18.54703623503197,10.245910888927781,15.704613108828374,12.908438467314385,12.698242484674905,15.004074727987474,15.44405552643386,19.313838823942735,14.391440178794543,12.130129246646153,17.315674055896697,11.836155314088801,14.328277485023538,14.851634759912006,14.037055157969382,14.467059282696177,19.98187753832847,14.467059282696177,13.26975768672362,11.356907034068541,8.999080546647864,14.931728990164185,8.737335328537391,19.98187753832847,10.179806410952088,18.433838017562962,18.80407993579565,15.031675592195233,12.607482727119228,8.833195440949458,16.839358655366816,12.552455454722493,21.053200566597408,19.2498976016196,19.467589642109125,14.148195319373785,20.94666074543267,23.135720255046348,18.281722555923775,18.38878631164467,14.56493001924868
9,MicA,3.259359235107826,1.9960202494431445,1.3177577435361345,1.7363093229190036,2.514431993214629,1.2037798164549156,1.591946268892231,3.544192602213151,5.287790923777509,4.4465891299682685,2.7729026879930387,5.822726720725374,1.2439751022214962,3.273590671940709,1.4655075619046032,2.6388112327687008,5.130932659306221,4.672199619020195,6.021673610768568,3.0067771423468717,2.7304127300632848,2.404021939659537,4.548974325091427,2.088661401923211,2.716117679129988,3.3639336926159418,6.078575691350481,7.177819986601215,2.3152447520992974,2.6501491591744166,1.6275270210684112,4.926617652628014,2.350288080369085,2.6129306952768308,0.9923990172782312,1.7040964231965494,2.131790903950301,5.163495307000117,1.3954678795128634,3.027576559185983,2.6042174424821103,3.508114144382866,1.558663056674572,2.7499329806721584,2.4124852663904783,3.3747367475848704,2.716117679129988,1.9356443175020173,3.3381073072319194,2.1161979862641815,1.9686429750080634,2.1526562016168973,2.6140231021782636,3.0297294887769146,3.138490356461712,3.1361508189182765,2.1516627123192937,0.8759169234576681,3.7175626103591206,2.8047796234298037,3.7357857016550438,4.595743688261888,3.7283914003250294,2.6776660464508004,2.70082889154779,1.7899756838232865,1.337434895276973,4.999628033518148,3.3504099760477564,6.246452873942411,1.5355421007882606,6.483855865534595,3.252207319742687,3.5103998722893786,5.143374610597216,1.416708257215507,5.143374610597216,3.666848132805855,3.559580901446628,4.548106549134964,2.4975229789020843,3.9356867408129155,1.416708257215507,2.3366120191705178,1.4587008414121494,7.70048263995575,5.459121892671744,2.7427659798112054,4.598908846598562,2.1928788270182635,1.456531237313786,3.087057212324395,2.5129018524876776,2.7300689162948473,2.394884798919597,1.113918487117202,0.9675347209280069,1.2037798164549156,1.125219965705821,2.8998291962328957
