missing_data_mechanism,missing_data_rate,missing_edge_rate,n_samples,n,MAE,RMSE,bias,median_abs_error,RelativeSlopeError
biological_error+instrument_error,0.9,0.2,1000,2533,0.19777497523877666,0.22575964449151742,0.00972613086530431,0.1772854912377748,0.9537189146347201
biological_error+instrument_error,0.9,0.2,5000,2533,0.19650728433120196,0.2218244233168124,0.008887013809388339,0.17501770613477288,0.9486832638811998
biological_error+instrument_error,0.9,0.2,10000,2533,0.19640660683686198,0.22134113073537473,0.008931149883420012,0.1749931669822569,0.9484377162298345
biological_error+instrument_error,0.9,0.2,50000,2533,0.1968210060844844,0.22158436107088972,0.00870925695817112,0.1752420546715054,0.9501801838873861
biological_error+instrument_error,0.9,0.2,100000,2533,0.1967528654432725,0.22147825702323923,0.00874288037373916,0.17465833224677468,0.949999953442645
biological_error+instrument_error,0.9,0.4,100,2533,0.21180771879179563,0.2670374383726753,0.008326118706332448,0.1786082944430175,1.1656257918115018
biological_error+instrument_error,0.9,0.4,500,2533,0.18337170649655513,0.21168301223498892,0.009282292335077288,0.166112024156483,0.970849102523071
biological_error+instrument_error,0.9,0.4,1000,2533,0.1821084475398586,0.2081050558091069,0.008436281599658074,0.1629917647422997,0.9588404225034249
biological_error+instrument_error,0.9,0.4,5000,2533,0.18149093577443415,0.205482051032507,0.007590313133253163,0.16289422955499058,0.9501195629353175
biological_error+instrument_error,0.9,0.4,10000,2533,0.18123724133215383,0.2048740467182941,0.007591216540951817,0.1615051981006988,0.9490735899780072
biological_error+instrument_error,0.9,0.4,50000,2533,0.181447418305505,0.2047555025086041,0.007357283078314429,0.1616483189755118,0.9509067952018438
biological_error+instrument_error,0.9,0.6,100,2533,0.26538282719698697,0.3253110855393571,0.008349910135398446,0.2269986278695557,1.0806783800127655
biological_error+instrument_error,0.9,0.6,500,2533,0.24081065487755127,0.27791960985933056,0.010069600003014547,0.2143687307748011,0.9615534697387504
biological_error+instrument_error,0.9,0.6,1000,2533,0.24032059197631442,0.274591159343628,0.009803221547904842,0.2119674128096595,0.9581437806133352
biological_error+instrument_error,0.9,0.6,5000,2533,0.23930330448328876,0.2712169360827011,0.008654595224570613,0.2117938320368307,0.9501365429091931
biological_error+instrument_error,0.9,0.6,10000,2533,0.23920356497225853,0.2706822496443791,0.008573772545562318,0.2118393488010019,0.9494535080463637
biological_error+instrument_error,0.9,0.6,50000,2533,0.23923854045875995,0.2704655956195896,0.008507765068818594,0.2106037102127529,0.9500371824117808
biological_error+instrument_error,0.9,0.6,100000,2533,0.23914837864496408,0.27028764924151616,0.008474408560173986,0.2102425403020768,0.9498665831174964
biological_error+instrument_error,0.95,0.0,100,2533,0.19758804622386797,0.3037963852015565,0.0036543572983653216,0.1536313399340305,1.2631016349229929
