missing_data_mechanism,missing_data_rate,missing_edge_rate,n_samples,corr_resid_vs_abs_error,residual_mean,MAE,n
biological_error,0.9,0.0,100000,0.19809372038733078,0.1158336649877493,0.1507664242306185,2533.0
biological_error,0.9,0.2,100,0.049968750257241325,0.1318604451978567,0.21084919757070028,2533.0
biological_error,0.9,0.2,500,0.0843245888389906,0.13552662219696207,0.18865056015302253,2533.0
biological_error,0.9,0.2,1000,0.08830135953746016,0.13683346220486847,0.1873170951732203,2533.0
biological_error,0.9,0.2,5000,0.13010191191581294,0.1369802400274254,0.18721428243808494,2533.0
biological_error,0.9,0.2,10000,0.12966708655974882,0.13723474957012333,0.18734782733420324,2533.0
biological_error,0.9,0.2,50000,0.1369142271076212,0.1372278264365214,0.18761653091856542,2533.0
biological_error,0.9,0.2,100000,0.13658909890591567,0.1373008653612899,0.18760286134708704,2533.0
biological_error,0.9,0.4,100,0.0870960600880101,0.13288169954197349,0.19953022125178824,2533.0
biological_error,0.9,0.4,500,0.09012720134945766,0.13578766912809923,0.17448198881097765,2533.0
biological_error,0.9,0.4,1000,0.0913831651672138,0.13729942178138682,0.17313387856556145,2533.0
biological_error,0.9,0.4,5000,0.10757465736562427,0.13613779518723945,0.17268020207466442,2533.0
biological_error,0.9,0.4,10000,0.11299475840197275,0.13618657166747852,0.17266972378081158,2533.0
biological_error,0.9,0.4,50000,0.11060703073449862,0.13647166586553572,0.17294347376618596,2533.0
biological_error,0.9,0.4,100000,0.1062388719919281,0.13654932489867233,0.17287911382709434,2533.0
biological_error,0.9,0.6,100,0.12983189926340621,0.24429615099944924,0.2522799654471751,2533.0
biological_error,0.9,0.6,500,0.1575117333651408,0.25576495408690353,0.2296367990272057,2533.0
biological_error,0.9,0.6,1000,0.14541328982062388,0.2545135002422255,0.22960011762641633,2533.0
biological_error,0.9,0.6,5000,0.13947240891619817,0.25543328530855863,0.22885771418371495,2533.0
biological_error,0.9,0.6,10000,0.13493432916467935,0.25559249155090263,0.2289851233090755,2533.0
biological_error,0.9,0.6,50000,0.1367964351637994,0.2562427261144129,0.22915182052800523,2533.0
biological_error,0.9,0.6,100000,0.1388807016717369,0.25618318470515644,0.22912946220708802,2533.0
biological_error,0.95,0.0,100,0.046576185902722375,0.056154171135518426,0.1888311873913388,2533.0
biological_error,0.95,0.0,500,0.11181942430060612,0.058154313835631334,0.16238719823454248,2533.0
biological_error,0.95,0.0,1000,0.12457352062969296,0.05807518206595235,0.15960243591891995,2533.0
biological_error,0.95,0.0,5000,0.18354095358833025,0.05798984131525498,0.15898799247169204,2533.0
biological_error,0.95,0.0,10000,0.19496985710202666,0.05795066459815095,0.15895400873526835,2533.0
biological_error,0.95,0.0,50000,0.19758245252406886,0.057951121208226423,0.1588438450658789,2533.0
biological_error,0.95,0.2,100,0.0816105391558286,0.0647575055403741,0.21953583731067605,2533.0
biological_error,0.95,0.2,500,0.07858590515922048,0.06827716775976869,0.1990781564719321,2533.0
biological_error,0.95,0.2,1000,0.07846512559299121,0.06816667380927482,0.19671557510280765,2533.0
biological_error,0.95,0.2,5000,0.13918728636216218,0.06865923168572988,0.1975280946344743,2533.0
biological_error,0.95,0.2,10000,0.13666701179702276,0.06879419479628768,0.1974067173123561,2533.0
biological_error,0.95,0.2,50000,0.14046799887212816,0.06872304971536923,0.19744642679032365,2533.0
biological_error,0.95,0.2,100000,0.140774343076127,0.0687378180154873,0.1974534883349285,2533.0
biological_error,0.95,0.4,100,0.07115760500596358,0.0643984332764621,0.20577997933989492,2533.0
biological_error,0.95,0.4,500,0.1146360727830293,0.06753771373729293,0.18518675688709044,2533.0
biological_error,0.95,0.4,1000,0.11132845790364643,0.0683798955468914,0.1825609980728883,2533.0
biological_error,0.95,0.4,5000,0.13470072949720277,0.06805929432825099,0.18209574929171732,2533.0
biological_error,0.95,0.4,10000,0.12620018856975318,0.06813430191402306,0.18189232352493437,2533.0
biological_error,0.95,0.4,50000,0.12010279413205166,0.06830782070128448,0.18184335707560575,2533.0
biological_error,0.95,0.4,100000,0.11877315166598099,0.06835081208280495,0.18193506713831303,2533.0
biological_error,0.95,0.6,100,0.10012646407961816,0.12170152746789763,0.26875685710058256,2533.0
biological_error,0.95,0.6,500,0.17982794211853972,0.13108889863013848,0.24372452793205177,2533.0
biological_error,0.95,0.6,1000,0.1546206692659052,0.12887494850746084,0.24176585727284008,2533.0
biological_error,0.95,0.6,5000,0.1457395246530164,0.12852838438990438,0.24060833750046998,2533.0
biological_error,0.95,0.6,10000,0.14415214286524342,0.1286461921931703,0.2407203141266458,2533.0
biological_error,0.95,0.6,50000,0.15126829212195886,0.12888072760365374,0.24031708358551077,2533.0
biological_error,0.95,0.6,100000,0.15316801591521004,0.12889625675959257,0.24046984299724794,2533.0
biological_error,0.99,0.0,100,0.0457669630155934,0.011509765264796027,0.19265144782411914,2533.0
biological_error,0.99,0.0,500,0.05244957721653953,0.011629684663608735,0.170395220783567,2533.0
biological_error,0.99,0.0,1000,0.050918322206870904,0.011712117941921334,0.1678606177217781,2533.0
biological_error,0.99,0.0,5000,0.12311392047973456,0.011685919965856603,0.16533773801604698,2533.0
biological_error,0.99,0.0,10000,0.15114442965919278,0.011611921226333274,0.16525007862300917,2533.0
biological_error,0.99,0.0,50000,0.19281459738502824,0.011587225932734296,0.16536683994653106,2533.0
biological_error,0.99,0.0,100000,0.2043228957995697,0.011594571388863238,0.16533086200629357,2533.0
biological_error,0.99,0.2,100,0.015687331233266148,0.01345127145022439,0.21372837610032372,2533.0
biological_error,0.99,0.2,500,0.09344722753720199,0.013774208004107422,0.20984165101766875,2533.0
biological_error,0.99,0.2,1000,0.08617073572686455,0.013658609957009812,0.20747062622394952,2533.0
biological_error,0.99,0.2,5000,0.1252197465611159,0.01382536185656312,0.20517507102744234,2533.0
biological_error,0.99,0.2,10000,0.12630622310589784,0.013776738439840976,0.20522013062100877,2533.0
biological_error,0.99,0.2,50000,0.1526293416922919,0.013730626074861769,0.20532298654827458,2533.0
biological_error,0.99,0.2,100000,0.14756557999455122,0.01373732022395086,0.20528881236563426,2533.0
biological_error,0.99,0.4,100,0.0185285931361544,0.013351624501000338,0.19821382002848056,2533.0
biological_error,0.99,0.4,500,0.07277087812941445,0.013527049080719243,0.19499645316512884,2533.0
biological_error,0.99,0.4,1000,0.10365381641921784,0.013801403951322021,0.19267444611242002,2533.0
biological_error,0.99,0.4,5000,0.11977862657158135,0.013700047260969987,0.18901918487964886,2533.0
biological_error,0.99,0.4,10000,0.11510243198291688,0.013712339503072558,0.188832600297963,2533.0
biological_error,0.99,0.4,50000,0.12293354607379085,0.013664915558866095,0.18901813540332796,2533.0
biological_error,0.99,0.4,100000,0.11558294562076184,0.013674686922231899,0.18903743067879183,2533.0
biological_error,0.99,0.6,100,0.0025927811605464166,0.025020705378017462,0.3159599025669807,2533.0
biological_error,0.99,0.6,500,0.1401252096675505,0.026990002588136764,0.2554885484152339,2533.0
biological_error,0.99,0.6,1000,0.1219267628392647,0.026533048276999847,0.25361573127553944,2533.0
biological_error,0.99,0.6,5000,0.14831382886623742,0.025726136572455423,0.2501864901158599,2533.0
biological_error,0.99,0.6,10000,0.15025372250594912,0.025871853929037788,0.2500178535696394,2533.0
biological_error,0.99,0.6,50000,0.15870981572727422,0.02581305537168744,0.24978663952235222,2533.0
biological_error,0.99,0.6,100000,0.16216081236412896,0.025841638565613403,0.24983572273206484,2533.0
biological_error+instrument_error,0.0,0.0,100,0.05193630635630306,1.0260118086718568,0.08486597285188431,2533.0
biological_error+instrument_error,0.0,0.0,500,0.12573648567886828,1.0257277550251382,0.037669849356494145,2533.0
biological_error+instrument_error,0.0,0.0,1000,0.1100693150843004,1.0251778135705798,0.026918115634756556,5066.0
biological_error+instrument_error,0.0,0.0,5000,0.1865727460720889,1.0245909839650766,0.013987688483712298,2533.0
biological_error+instrument_error,0.0,0.0,10000,0.2353058838753091,1.0241650528378585,0.011149672336052406,2533.0
biological_error+instrument_error,0.0,0.0,50000,0.24895039434983898,1.0241652929962948,0.007238637795417778,2533.0
biological_error+instrument_error,0.0,0.0,100000,0.2627528166393156,1.0243634838294549,0.006369804771392445,2533.0
biological_error+instrument_error,0.0,0.2,100,0.15644133595606033,1.093238700952111,0.08726173014947797,2533.0
biological_error+instrument_error,0.0,0.2,500,0.30741657981669485,1.0974712345522006,0.042398066463859414,2533.0
biological_error+instrument_error,0.0,0.2,1000,0.35431030565341853,1.0979927318210858,0.03199262431938165,2533.0
biological_error+instrument_error,0.0,0.2,5000,0.43504171989917445,1.096452203565622,0.019834639588460948,2533.0
biological_error+instrument_error,0.0,0.2,10000,0.4350448269143008,1.0960819088391782,0.01725467754203886,2533.0
biological_error+instrument_error,0.0,0.2,50000,0.42112844053836296,1.0962681648478891,0.013822274147476277,2533.0
biological_error+instrument_error,0.0,0.2,100000,0.4195772344265565,1.0966545205926588,0.01303721777335292,2533.0
biological_error+instrument_error,0.0,0.4,100,0.21006520077309043,1.1229038369532731,0.0859609117327741,2533.0
biological_error+instrument_error,0.0,0.4,500,0.3817752291117817,1.1227459005875358,0.040345658091226706,2533.0
biological_error+instrument_error,0.0,0.4,1000,0.5328705693681407,1.1235516552883742,0.030601252404361408,2533.0
biological_error+instrument_error,0.0,0.4,5000,0.5425481806697668,1.1234085388338315,0.018606615837512757,2533.0
biological_error+instrument_error,0.0,0.4,10000,0.5609571090636353,1.1229027702393208,0.016116305027593137,2533.0
biological_error+instrument_error,0.0,0.4,50000,0.5862189023585901,1.122911088136166,0.013102810307402214,2533.0
biological_error+instrument_error,0.0,0.4,100000,0.5900575862057349,1.1231771544264226,0.012421160347304054,2533.0
biological_error+instrument_error,0.0,0.6,100,0.3682809923903194,1.3664192735105476,0.10109910955618362,5066.0
biological_error+instrument_error,0.0,0.6,500,0.4936387796920144,1.3637226065863128,0.06133779064573586,2533.0
biological_error+instrument_error,0.0,0.6,1000,0.4961254389855303,1.3657895678132894,0.05169210050996122,2533.0
biological_error+instrument_error,0.0,0.6,5000,0.5008021176003269,1.3630028686376996,0.04298418586898077,2533.0
biological_error+instrument_error,0.0,0.6,10000,0.5017073226881519,1.3611104262235438,0.0409470921828372,2533.0
biological_error+instrument_error,0.0,0.6,50000,0.4987835686409147,1.3606693976734272,0.03868604342165185,2533.0
biological_error+instrument_error,0.0,0.6,100000,0.5039030995489283,1.3610161045885747,0.03845452115385412,2533.0
biological_error+instrument_error,0.9,0.0,100,0.10007803733116664,0.058154928325164675,0.1926126638868318,2533.0
biological_error+instrument_error,0.9,0.0,500,0.14365760182812717,0.058593287154073415,0.16085252947078563,2533.0
biological_error+instrument_error,0.9,0.0,1000,0.1447004288582779,0.05805367446993723,0.15985036312100012,2533.0
biological_error+instrument_error,0.9,0.0,5000,0.1918112893478589,0.05774612221246763,0.15855293139575294,2533.0
biological_error+instrument_error,0.9,0.0,10000,0.20267248124797724,0.05778329386198907,0.15844917591557237,2533.0
biological_error+instrument_error,0.9,0.0,50000,0.20059506664164822,0.05780374195585804,0.15849007581517677,2533.0
biological_error+instrument_error,0.9,0.0,100000,0.20035103037188934,0.05784705379169884,0.1583897304049199,2533.0
biological_error+instrument_error,0.9,0.2,100,0.07475631523664263,0.06667274155050368,0.2284921138244176,2533.0
biological_error+instrument_error,0.9,0.2,500,0.0859231271077972,0.06934546509156413,0.1992850474257998,2533.0
biological_error+instrument_error,0.9,0.2,1000,0.09586798539841665,0.06851011011172221,0.19777497523877666,2533.0
biological_error+instrument_error,0.9,0.2,5000,0.1375421141568802,0.06873446225922263,0.19650728433120193,2533.0
biological_error+instrument_error,0.9,0.2,10000,0.13421313582817396,0.06894151988418172,0.19640660683686198,2533.0
biological_error+instrument_error,0.9,0.2,50000,0.1421912436647699,0.06879579935921605,0.1968210060844844,2533.0
biological_error+instrument_error,0.9,0.2,100000,0.1406287338082422,0.06884879864398201,0.19675286544327253,2533.0
biological_error+instrument_error,0.9,0.4,100,0.10742346359537927,0.0685786184940455,0.21180771879179563,2533.0
biological_error+instrument_error,0.9,0.4,500,0.10899400234460575,0.07008042263605635,0.18337170649655513,2533.0
biological_error+instrument_error,0.9,0.4,1000,0.09591110359949612,0.06895695974350696,0.1821084475398586,2533.0
biological_error+instrument_error,0.9,0.4,5000,0.11413301807023306,0.06820621834087118,0.18149093577443415,2533.0
biological_error+instrument_error,0.9,0.4,10000,0.11691267195975513,0.06827384983377717,0.18123724133215383,2533.0
biological_error+instrument_error,0.9,0.4,50000,0.11858954905996094,0.06834903976027917,0.181447418305505,2533.0
biological_error+instrument_error,0.9,0.6,100,0.10729676678959443,0.13206800569257293,0.26538282719698697,2533.0
biological_error+instrument_error,0.9,0.6,500,0.14984044389901388,0.13583799658000673,0.2408106548775513,2533.0
biological_error+instrument_error,0.9,0.6,1000,0.14854288593116438,0.13168612139413627,0.24032059197631442,2533.0
biological_error+instrument_error,0.9,0.6,5000,0.14803470827550583,0.13056737812356017,0.23930330448328876,2533.0
biological_error+instrument_error,0.9,0.6,10000,0.14246606906408252,0.13080762799406095,0.23920356497225856,2533.0
biological_error+instrument_error,0.9,0.6,50000,0.14613949756218397,0.1302431113553358,0.2392385404587599,2533.0
biological_error+instrument_error,0.9,0.6,100000,0.14790767232272187,0.130234513418253,0.23914837864496408,2533.0
biological_error+instrument_error,0.95,0.0,100,0.05112807378928234,0.02944780903727296,0.19758804622386797,2533.0
biological_error+instrument_error,0.95,0.0,500,0.1359646832367845,0.029945563811849905,0.1682021095992741,2533.0
biological_error+instrument_error,0.95,0.0,1000,0.13711275696553232,0.029352301887014067,0.1651239259483654,2533.0
biological_error+instrument_error,0.95,0.0,5000,0.18287881792677033,0.029289755395800678,0.16292977963109526,2533.0
biological_error+instrument_error,0.95,0.0,10000,0.19427356403664617,0.029257398125857394,0.16278425174616504,2533.0
biological_error+instrument_error,0.95,0.0,50000,0.19712145380371332,0.029273007586855547,0.16269956073682867,2533.0
biological_error+instrument_error,0.95,0.2,100,0.03937229327761193,0.033529658302553646,0.23543509989617764,2533.0
biological_error+instrument_error,0.95,0.2,500,0.06111857898977517,0.03528073041626917,0.20538501516549554,2533.0
biological_error+instrument_error,0.95,0.2,1000,0.07479217291620577,0.034520285385548515,0.2029583292220784,2533.0
biological_error+instrument_error,0.95,0.2,5000,0.14197236117128295,0.03487748932060385,0.20202513402476444,2533.0
biological_error+instrument_error,0.95,0.2,10000,0.1445443125340166,0.03497061218965723,0.2019975515397816,2533.0
biological_error+instrument_error,0.95,0.2,50000,0.14422062789209925,0.03484137177654252,0.20207503104007082,2533.0
biological_error+instrument_error,0.95,0.2,100000,0.14226740788973524,0.03484363654333751,0.20209067887164753,2533.0
biological_error+instrument_error,0.95,0.4,100,0.032291917157391124,0.03409855622996013,0.221764184893146,2533.0
biological_error+instrument_error,0.95,0.4,500,0.1074959293202458,0.035128221021025086,0.19074294450932014,2533.0
biological_error+instrument_error,0.95,0.4,1000,0.11009131410209912,0.03468243586871151,0.18832758932201688,2533.0
biological_error+instrument_error,0.95,0.4,5000,0.11275110151768578,0.03453451456703982,0.1862777491093191,2533.0
biological_error+instrument_error,0.95,0.4,10000,0.11419677966015591,0.03450683816256881,0.18607222421629827,2533.0
biological_error+instrument_error,0.95,0.4,50000,0.1216049344870018,0.03455983229310739,0.18605695330681066,2533.0
biological_error+instrument_error,0.95,0.4,100000,0.12023967250149589,0.034623432161502474,0.18611779995939418,2533.0
biological_error+instrument_error,0.95,0.6,100,0.12310214272908356,0.06758415109496048,0.2737748582330329,2533.0
biological_error+instrument_error,0.95,0.6,500,0.18090176792225762,0.07046210692583502,0.2505629142613636,2533.0
biological_error+instrument_error,0.95,0.6,1000,0.15313215172526354,0.06720425741305792,0.247828028979639,2533.0
biological_error+instrument_error,0.95,0.6,5000,0.15684285020900027,0.06641109310970199,0.24612222530132502,2533.0
biological_error+instrument_error,0.95,0.6,10000,0.15576484560004472,0.06648594512617412,0.24595605991164315,2533.0
biological_error+instrument_error,0.95,0.6,50000,0.15660374437615487,0.06604852871316766,0.24551352496034592,2533.0
biological_error+instrument_error,0.95,0.6,100000,0.15791224875298693,0.06606398534464902,0.24559742343302576,2533.0
biological_error+instrument_error,0.99,0.0,100,0.024841806864766638,0.0059604754655026545,0.18216514188315047,2533.0
biological_error+instrument_error,0.99,0.0,500,0.03411226614371704,0.006012145372619654,0.17080695422703038,2533.0
biological_error+instrument_error,0.99,0.0,1000,0.04561895960755608,0.005990406895695368,0.16777032818036322,2533.0
biological_error+instrument_error,0.99,0.0,5000,0.08318961113586179,0.005978156607217428,0.16622225975924887,2533.0
biological_error+instrument_error,0.99,0.0,10000,0.11881370880332681,0.005910415069349734,0.16609465869698534,7599.0
biological_error+instrument_error,0.99,0.0,50000,0.16828769265930468,0.005897269305003198,0.16613553749980794,2533.0
biological_error+instrument_error,0.99,0.2,100,0.029366030870848922,0.006990090580641304,0.21373547030545859,2533.0
biological_error+instrument_error,0.99,0.2,500,0.06455740693605118,0.007130702262655882,0.21163016345234667,2533.0
biological_error+instrument_error,0.99,0.2,1000,0.06977660438753121,0.007057354652665754,0.2074946683056509,2533.0
biological_error+instrument_error,0.99,0.2,5000,0.09050209551954033,0.007107820663293435,0.20619190476823565,2533.0
biological_error+instrument_error,0.99,0.2,10000,0.1054745502572674,0.007059894428401997,0.20623002275949873,2533.0
biological_error+instrument_error,0.99,0.2,50000,0.15034529218014978,0.007015854744950386,0.2063321250470137,2533.0
biological_error+instrument_error,0.99,0.2,100000,0.1466783969695737,0.007019179884209048,0.20633763845035413,2533.0
biological_error+instrument_error,0.99,0.4,100,0.004617785172247603,0.007147411674941369,0.20014195267424797,2533.0
biological_error+instrument_error,0.99,0.4,500,0.06528186361706373,0.007112925036289016,0.1934968198391978,2533.0
biological_error+instrument_error,0.99,0.4,1000,0.08943419431036337,0.0071160719205855885,0.19200109000239451,2533.0
biological_error+instrument_error,0.99,0.4,5000,0.1134232026723225,0.007057576137629479,0.19020591129841047,2533.0
biological_error+instrument_error,0.99,0.4,10000,0.12122897584560281,0.007003768842580141,0.19001541836393052,2533.0
biological_error+instrument_error,0.99,0.4,50000,0.1243629548893606,0.006944253507435951,0.1899350243472407,2533.0
biological_error+instrument_error,0.99,0.4,100000,0.12015393150743651,0.006976010241194513,0.1899191722608934,2533.0
biological_error+instrument_error,0.99,0.6,100,0.004932049713187823,0.014490143686571188,0.3116810318128142,2533.0
biological_error+instrument_error,0.99,0.6,500,0.10285100877497873,0.01446886427312396,0.2545306927604093,2533.0
biological_error+instrument_error,0.99,0.6,1000,0.12096233495671832,0.01362601997672112,0.25311627546663595,10132.0
biological_error+instrument_error,0.99,0.6,5000,0.16794551668767402,0.013365736698771707,0.2512046027825181,2533.0
biological_error+instrument_error,0.99,0.6,10000,0.16771652715673419,0.013468011855770371,0.2510287983073498,2533.0
biological_error+instrument_error,0.99,0.6,50000,0.16379966958806114,0.013282701145506259,0.250908563925138,2533.0
instrument_error,0.0,0.0,100,0.0519363063563031,1.0260118086718568,0.08486597285188432,2533.0
instrument_error,0.0,0.0,500,0.1257364856788683,1.0257277550251382,0.03766984935649415,2533.0
instrument_error,0.0,0.0,1000,0.11006931508430051,1.0251778135705796,0.026918115634756556,2533.0
instrument_error,0.0,0.0,5000,0.18657274607208865,1.0245909839650766,0.01398768848371229,2533.0
instrument_error,0.0,0.0,10000,0.23530588387530935,1.0241650528378585,0.011149672336052407,2533.0
instrument_error,0.0,0.0,50000,0.24895039434983943,1.0241652929962948,0.007238637795417774,2533.0
instrument_error,0.0,0.0,100000,0.262752816639316,1.0243634838294549,0.006369804771392445,2533.0
instrument_error,0.0,0.2,100,0.15644133595606038,1.0932387009521112,0.08726173014947795,2533.0
instrument_error,0.0,0.2,500,0.30741657981669473,1.0974712345522006,0.0423980664638594,2533.0
instrument_error,0.0,0.2,1000,0.3543103056534186,1.0979927318210858,0.03199262431938165,2533.0
instrument_error,0.0,0.2,5000,0.4350417198991741,1.096452203565622,0.019834639588460955,2533.0
instrument_error,0.0,0.2,10000,0.4350448269143008,1.0960819088391782,0.01725467754203886,2533.0
instrument_error,0.0,0.2,50000,0.42112844053836285,1.0962681648478894,0.013822274147476282,2533.0
instrument_error,0.0,0.2,100000,0.4195772344265566,1.0966545205926588,0.013037217773352915,2533.0
instrument_error,0.0,0.4,100,0.2100652007730904,1.1229038369532731,0.0859609117327741,2533.0
instrument_error,0.0,0.4,500,0.38177522911178174,1.1227459005875358,0.040345658091226706,2533.0
instrument_error,0.0,0.4,1000,0.5328705693681413,1.1235516552883742,0.03060125240436142,2533.0
instrument_error,0.0,0.4,5000,0.542548180669767,1.1234085388338315,0.018606615837512764,2533.0
instrument_error,0.0,0.4,10000,0.5609571090636349,1.1229027702393208,0.01611630502759314,2533.0
instrument_error,0.0,0.4,50000,0.5862189023585899,1.122911088136166,0.013102810307402218,2533.0
instrument_error,0.0,0.4,100000,0.5900575862057351,1.1231771544264226,0.012421160347304044,2533.0
instrument_error,0.0,0.6,100,0.3682809923903192,1.3664192735105476,0.10109910955618359,2533.0
instrument_error,0.0,0.6,500,0.4936387796920143,1.3637226065863128,0.06133779064573586,2533.0
instrument_error,0.0,0.6,1000,0.4961254389855304,1.3657895678132894,0.0516921005099612,2533.0
instrument_error,0.0,0.6,5000,0.5008021176003271,1.3630028686376996,0.04298418586898077,2533.0
instrument_error,0.0,0.6,10000,0.5017073226881517,1.361110426223544,0.040947092182837194,2533.0
instrument_error,0.0,0.6,50000,0.49878356864091483,1.3606693976734272,0.03868604342165186,2533.0
instrument_error,0.9,0.0,100,0.07940548651321433,0.41717249023620545,0.0999008935571062,2533.0
instrument_error,0.9,0.0,500,0.08052528064724912,0.416216840977944,0.062116400491384255,2533.0
instrument_error,0.9,0.0,1000,0.0660466102497727,0.41545134630730607,0.057202300107391135,2533.0
instrument_error,0.9,0.0,5000,0.0626844570692587,0.415900314265985,0.053123553386429025,2533.0
instrument_error,0.9,0.0,10000,0.04691969630554352,0.41586670732900916,0.05304888553451635,2533.0
instrument_error,0.9,0.0,50000,0.047144096654749876,0.4157209755926109,0.052551759109233195,2533.0
instrument_error,0.9,0.0,100000,0.04125448116624632,0.41580684785219496,0.05253738184300395,2533.0
instrument_error,0.9,0.2,100,0.1294077648364598,0.4666811782008893,0.11053897612119785,2533.0
instrument_error,0.9,0.2,500,0.11812496366231172,0.4699129862502173,0.0751481947264791,2533.0
instrument_error,0.9,0.2,1000,0.11854764952813082,0.469924630022628,0.07162643105714778,2533.0
instrument_error,0.9,0.2,5000,0.07849814480973821,0.4702746082891446,0.06795851626486106,2533.0
instrument_error,0.9,0.2,10000,0.06908237519819303,0.47031365734423053,0.06772795584066285,2533.0
instrument_error,0.9,0.2,50000,0.06015486152773672,0.47018094281365197,0.06750316079765291,2533.0
instrument_error,0.9,0.2,100000,0.058562247813638175,0.4703409503011271,0.06753733067069351,2533.0
instrument_error,0.9,0.4,100,0.049498998754695246,0.4733596832619589,0.10374396193372604,2533.0
instrument_error,0.9,0.4,500,0.3426204170781759,0.47377866505168975,0.07067999494754455,5066.0
instrument_error,0.9,0.4,1000,0.3067909235064586,0.47247447703653084,0.06593449462125539,2533.0
instrument_error,0.9,0.4,5000,0.2272465007506178,0.4730078177850611,0.062353969473168076,2533.0
instrument_error,0.9,0.4,10000,0.21586571825999767,0.47273724754048074,0.06207755635317262,2533.0
instrument_error,0.9,0.4,50000,0.24297243847945743,0.4726907624121157,0.06205718653684885,2533.0
instrument_error,0.9,0.4,100000,0.2384989795376251,0.4728479202635628,0.06197451675654649,2533.0
instrument_error,0.9,0.6,100,0.2048375175216086,0.6714464358131315,0.12745395649520228,2533.0
instrument_error,0.9,0.6,500,0.1890128723719998,0.6821738454486054,0.10070480185198878,2533.0
instrument_error,0.9,0.6,1000,0.17637725218736933,0.6846893569349102,0.09586901202646747,2533.0
instrument_error,0.9,0.6,5000,0.1413537008987195,0.6852759660722098,0.09345336617634396,2533.0
instrument_error,0.9,0.6,10000,0.13656564691290732,0.684087261618638,0.09264245483831289,2533.0
instrument_error,0.9,0.6,50000,0.13831336597558216,0.6844068204807269,0.09278748455945902,2533.0
instrument_error,0.9,0.6,100000,0.14135719468685098,0.6843619894262903,0.09278678793222478,2533.0
instrument_error,0.95,0.0,100,0.08267017480731939,0.4157155002578596,0.09982263383291251,2533.0
instrument_error,0.95,0.0,500,0.08121287274575234,0.41463909267986687,0.06194855367901264,2533.0
instrument_error,0.95,0.0,1000,0.06611984493423484,0.41390082653900556,0.05699585775610615,2533.0
