trial,n_samples,missing_edge_rate,missing_data_rate,missing_data_mechanism,seed,scm_seed,data_seed,cause,effect,same_scc,status,adjustment_set,n_rows_used,estimated_path_coefficient,stderr,residual_variance,t_value,ground_truth_beta,scm_true_missing_edges_count,error
0,100,0.0,0.5,biological_error,2366762320,2430196594,2366762320,aaeR,aaeA,False,identifiable,crp,100,-0.312483930251825,0.23045575812825136,8.394959376045762,-1.3559389133506659,-0.21986760579682146,0,
0,100,0.0,0.5,biological_error,2366762320,2430196594,2366762320,aaeR,aaeB,False,identifiable,crp,100,0.21686486661821286,0.28400010709599544,12.749127926654023,0.7636083973197585,0.1923277142101874,0,
0,100,0.0,0.5,biological_error,2366762320,2430196594,2366762320,aaeR,aaeX,False,identifiable,crp,100,0.09424401740461022,0.10573837406786864,1.7672936918163404,0.8912943691012242,-0.20488389413045485,0,
0,100,0.0,0.5,biological_error,2366762320,2430196594,2366762320,accB,accC,False,identifiable,fadR|rpoD,100,-0.0005586006159246405,0.06324198930855836,0.8991462855819091,-0.008832748969979771,-0.5103292641292313,0,
0,100,0.0,0.5,biological_error,2366762320,2430196594,2366762320,marA,ariR,False,identifiable,acrR|bluR|cpxR|cra|crp|cysB|fis|nac|ompR|rpoD|rpoS|soxS,100,0.2524518568503757,0.46652099258695395,31.021387656559433,0.5411371853825456,-0.2795612093441583,0,
0,100,0.0,0.5,biological_error,2366762320,2430196594,2366762320,marA,dctR,False,identifiable,acrR|cpxR|cra|crp|fis|gadE|gadW|gadX|glaR|hns|nac|ompR|rcsB|rpoD|soxS|ydeO,100,-0.35295929551596117,0.3968068370802209,21.794322568727743,-0.8894990270659191,-0.05081245169175892,0,
0,100,0.0,0.5,biological_error,2366762320,2430196594,2366762320,marA,decR,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,-0.12150156026604234,0.20433379918821645,6.2549625419199035,-0.5946229196968267,0.17308140513214632,0,
0,100,0.0,0.5,biological_error,2366762320,2430196594,2366762320,marA,fpr,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,100,0.08549676321808113,0.13936972027982034,2.909920674840035,0.6134529297068583,0.19831005012324826,0,
0,100,0.0,0.5,biological_error,2366762320,2430196594,2366762320,marA,hdeA,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,100,0.2616447950119022,0.16179594588513932,3.4521371790024196,1.6171282511469518,-0.10834249825708937,0,
0,100,0.0,0.5,biological_error,2366762320,2430196594,2366762320,marA,hdeB,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,100,-0.07364368876926183,0.32402264926145974,13.845336379473919,-0.227279447708723,0.15601538761708625,0,
