trial,n_samples,missing_edge_rate,missing_data_rate,missing_data_mechanism,seed,scm_seed,data_seed,cause,effect,same_scc,status,adjustment_set,n_rows_used,estimated_path_coefficient,stderr,residual_variance,t_value,ground_truth_beta,scm_true_missing_edges_count,error
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,aaeR,aaeA,False,insufficient_data,crp,0,,,,,-0.5616757998999969,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,aaeR,aaeB,False,insufficient_data,crp,0,,,,,0.40349725291774585,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,aaeR,aaeX,False,insufficient_data,crp,0,,,,,0.7775417310111045,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,accB,accC,False,insufficient_data,fadR|rpoD,0,,,,,-0.3516702897712815,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,ariR,False,insufficient_data,acrR|bluR|cpxR|cra|crp|cysB|fis|nac|ompR|rpoD|rpoS|soxS,0,,,,,0.3031180611465992,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,dctR,False,insufficient_data,acrR|cpxR|cra|crp|fis|gadE|gadW|gadX|glaR|hns|nac|ompR|rcsB|rpoD|soxS|ydeO,0,,,,,0.2274518858361547,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,decR,False,insufficient_data,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,0,,,,,0.3462712769607496,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,fpr,False,insufficient_data,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,0,,,,,0.5066783395664743,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,hdeA,False,insufficient_data,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,0,,,,,-0.21322695718769943,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,hdeB,False,insufficient_data,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,0,,,,,0.24114467981337284,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,lacA,False,insufficient_data,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,0,,,,,0.31879261429357364,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,lacY,False,insufficient_data,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,0,,,,,0.19349416417603116,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,lacZ,False,insufficient_data,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,0,,,,,-0.14012340131308001,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,mlaB,False,insufficient_data,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,0,,,,,0.19909310424121568,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,mlaC,False,insufficient_data,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,0,,,,,-0.14799166867078764,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,mlaD,False,insufficient_data,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,0,,,,,-0.3334344229008788,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,mlaE,False,insufficient_data,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,0,,,,,-0.1711772439014482,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,mlaF,False,insufficient_data,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,0,,,,,0.3535722092763789,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,poxB,False,insufficient_data,acrR|cpxR|cra|crp|fis|fnr|nac|narL|narP|nsrR|ompR|oxyR|rpoD|rpoS|soxS,0,,,,,-0.7871946439153863,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,pqiA,False,insufficient_data,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|rpoS|soxS,0,,,,,0.3523373406681095,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,pqiB,False,insufficient_data,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|rpoS|soxS,0,,,,,-0.17398509689793806,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,pqiC,False,insufficient_data,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|rpoS|soxS,0,,,,,0.6497535149561225,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,purA,False,insufficient_data,acrR|cpxR|cra|crp|fis|gadE|nac|ompR|purR|rpoD|soxS,0,,,,,0.43400540894339107,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,putA,False,insufficient_data,acrR|arcA|basR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS|yeiE,0,,,,,-0.33874505254717724,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,slp,False,insufficient_data,acrR|cpxR|cra|crp|fis|gadE|gadW|gadX|hns|nac|ompR|rcsB|rpoD|soxS|torR|ydeO,0,,,,,-0.14206189101043823,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,waaY,False,insufficient_data,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,0,,,,,-0.3994885450575085,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,waaZ,False,insufficient_data,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,0,,,,,0.11342608780683823,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,xseA,False,insufficient_data,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,0,,,,,-0.4422519013850915,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,ycgZ,False,insufficient_data,acrR|bluR|cpxR|cra|crp|fis|nac|ompR|rpoD|rpoS|soxS,0,,,,,-0.3380107011740443,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,yhiD,False,insufficient_data,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,0,,,,,0.21940250738571646,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,ymgA,False,insufficient_data,acrR|bluR|cpxR|cra|crp|fis|nac|ompR|rpoD|rpoS|soxS,0,,,,,0.22733516900326817,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,ymgC,False,insufficient_data,acrR|bluR|cpxR|cra|crp|fis|nac|ompR|rpoD|rpoS|soxS,0,,,,,-0.26125970576746277,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,marA,yncE,False,insufficient_data,acrR|arcA|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,0,,,,,0.3571386205455247,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,soxS,fldA,False,insufficient_data,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,0,,,,,1.0731022345852217,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,soxS,nepI,False,insufficient_data,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,0,,,,,0.21333841084017144,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,ada,aidB,False,insufficient_data,lrp|rpoD|rpoS,0,,,,,0.37616577936070683,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,ada,alkA,False,insufficient_data,rpoD|rpoS,0,,,,,-0.36822775257878,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,ada,alkB,False,insufficient_data,rpoD|rpoS,0,,,,,-0.34530197823870973,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,agaR,agaB,False,insufficient_data,rpoD,0,,,,,0.23992579949240445,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,agaR,agaC,False,insufficient_data,rpoD,0,,,,,-0.27879021185936625,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,agaR,agaD,False,insufficient_data,rpoD,0,,,,,-0.31767096152827984,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,agaR,agaI,False,insufficient_data,rpoD,0,,,,,0.37270580023606703,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,agaR,agaS,False,insufficient_data,rpoD,0,,,,,-0.14188136596730386,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,agaR,agaV,False,insufficient_data,crp|rpoD,0,,,,,0.27685692671674217,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,agaR,agaW,False,insufficient_data,crp|rpoD,0,,,,,0.1295920015776633,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,agaR,kbaY,False,insufficient_data,nac|rpoD,0,,,,,0.2344448522404316,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,agaR,kbaZ,False,insufficient_data,crp|rpoD,0,,,,,-0.23915780541023277,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,allR,allA,False,insufficient_data,nac,0,,,,,0.15065224446867423,0,
0,10,0.0,0.0,instrument_error,628012730,725211758,628012730,allR,allB,False,insufficient_data,nac|rpoD,0,,,,,-0.1112622642410009,0,
