trial,n_samples,missing_edge_rate,missing_data_rate,missing_data_mechanism,seed,scm_seed,data_seed,cause,effect,same_scc,status,adjustment_set,n_rows_used,estimated_path_coefficient,stderr,residual_variance,t_value,ground_truth_beta,scm_true_missing_edges_count,error
0,1000,0.0,0.5,biological_error,2315510878,4088874616,2315510878,aaeR,aaeA,False,identifiable,crp,1000,0.06187052896099607,0.045160233862886395,18.43169377482763,1.3700223331182202,0.1324428679302813,0,
0,1000,0.0,0.5,biological_error,2315510878,4088874616,2315510878,aaeR,aaeB,False,identifiable,crp,1000,0.052835858452138035,0.02828170298811621,7.228763160326311,1.868199325703241,0.444596263509039,0,
0,1000,0.0,0.5,biological_error,2315510878,4088874616,2315510878,aaeR,aaeX,False,identifiable,crp,1000,0.0009064433295366166,0.031043999525974253,8.709800713647565,0.02919866458502562,0.1624975172434654,0,
0,1000,0.0,0.5,biological_error,2315510878,4088874616,2315510878,accB,accC,False,identifiable,fadR|rpoD,1000,-0.00029813705040119057,0.010414726006783075,1.0456718388496808,-0.028626490049475612,-0.10776017689742177,0,
0,1000,0.0,0.5,biological_error,2315510878,4088874616,2315510878,marA,ariR,False,identifiable,acrR|bluR|cpxR|cra|crp|cysB|fis|nac|ompR|rpoD|rpoS|soxS,1000,0.031230914820179027,0.037775377980118666,8.38872247189251,0.8267532051331421,-0.32063994246540306,0,
0,1000,0.0,0.5,biological_error,2315510878,4088874616,2315510878,marA,dctR,False,identifiable,acrR|cpxR|cra|crp|fis|gadE|gadW|gadX|glaR|hns|nac|ompR|rcsB|rpoD|soxS|ydeO,1000,-0.011986378520664257,0.02336697479384334,3.182177381304476,-0.5129623593304167,-0.19724146933472098,0,
0,1000,0.0,0.5,biological_error,2315510878,4088874616,2315510878,marA,decR,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,1000,-0.04181945887475369,0.041395332701153385,10.081267937151003,-1.0102457486369831,0.26624605122587625,0,
0,1000,0.0,0.5,biological_error,2315510878,4088874616,2315510878,marA,fpr,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,1000,0.08401805226217324,0.06420141485267239,24.249433684250775,1.308663562243535,-0.15936960567336347,0,
0,1000,0.0,0.5,biological_error,2315510878,4088874616,2315510878,marA,hdeA,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,1000,-0.1102542419097748,0.08459028474361992,41.64360475840973,-1.3033913083983388,-0.5024325142881058,0,
0,1000,0.0,0.5,biological_error,2315510878,4088874616,2315510878,marA,hdeB,False,identifiable,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,1000,-0.013631238838115935,0.03229878613838031,6.071272750953788,-0.4220356387300288,-0.06041033961911523,0,
0,1000,0.0,0.5,biological_error,2315510878,4088874616,2315510878,marA,lacA,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,1000,0.01574932025455486,0.027868541846675202,4.540008166127949,0.5651289666033891,0.09773669721559923,0,
0,1000,0.0,0.5,biological_error,2315510878,4088874616,2315510878,marA,lacY,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,1000,-0.0391508289225271,0.04781985439257722,13.367329118208929,-0.8187149337829067,-0.2938054143862959,0,
0,1000,0.0,0.5,biological_error,2315510878,4088874616,2315510878,marA,lacZ,False,identifiable,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,1000,-0.0035075998653217276,0.023135329443449978,3.128812359693412,-0.15161227221317097,0.1430255234219101,0,
0,1000,0.0,0.5,biological_error,2315510878,4088874616,2315510878,marA,mlaB,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,1000,0.0821345680498195,0.04155064375976944,10.157057622950523,1.976733947244991,0.3400146469906341,0,
0,1000,0.0,0.5,biological_error,2315510878,4088874616,2315510878,marA,mlaC,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,1000,0.03557887218585712,0.029552484305774052,5.138074455515084,1.2039215322045063,-0.43841004739935846,0,
0,1000,0.0,0.5,biological_error,2315510878,4088874616,2315510878,marA,mlaD,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,1000,0.019849934661715016,0.04601969304760168,12.45947771795961,0.43133565973990123,0.18300085083582615,0,
0,1000,0.0,0.5,biological_error,2315510878,4088874616,2315510878,marA,mlaE,False,identifiable,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,1000,-0.0005994788223807634,0.0065681719117241825,0.2538057314167542,-0.09127026978552344,-0.2640110992781486,0,
