trial,n_samples,missing_edge_rate,missing_data_rate,missing_data_mechanism,seed,scm_seed,data_seed,cause,effect,same_scc,status,adjustment_set,n_rows_used,estimated_path_coefficient,stderr,residual_variance,t_value,ground_truth_beta,scm_true_missing_edges_count,error
0,10,0.0,0.0,instrument_error,1468393837,1506969025,1468393837,aaeR,aaeA,False,insufficient_data,crp,0,,,,,0.15343733871797394,0,
0,10,0.0,0.0,instrument_error,1468393837,1506969025,1468393837,aaeR,aaeB,False,insufficient_data,crp,0,,,,,-0.2821508115703637,0,
0,10,0.0,0.0,instrument_error,1468393837,1506969025,1468393837,aaeR,aaeX,False,insufficient_data,crp,0,,,,,-0.39816691492994455,0,
0,10,0.0,0.0,instrument_error,1468393837,1506969025,1468393837,accB,accC,False,insufficient_data,fadR|rpoD,0,,,,,-0.14945033265056012,0,
0,10,0.0,0.0,instrument_error,1468393837,1506969025,1468393837,marA,ariR,False,insufficient_data,acrR|bluR|cpxR|cra|crp|cysB|fis|nac|ompR|rpoD|rpoS|soxS,0,,,,,-0.12330285342823705,0,
0,10,0.0,0.0,instrument_error,1468393837,1506969025,1468393837,marA,dctR,False,insufficient_data,acrR|cpxR|cra|crp|fis|gadE|gadW|gadX|glaR|hns|nac|ompR|rcsB|rpoD|soxS|ydeO,0,,,,,0.21283393156751762,0,
0,10,0.0,0.0,instrument_error,1468393837,1506969025,1468393837,marA,decR,False,insufficient_data,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,0,,,,,-0.08221386722438,0,
0,10,0.0,0.0,instrument_error,1468393837,1506969025,1468393837,marA,fpr,False,insufficient_data,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,0,,,,,-0.11776929805448057,0,
0,10,0.0,0.0,instrument_error,1468393837,1506969025,1468393837,marA,hdeA,False,insufficient_data,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,0,,,,,-0.23768919542433478,0,
0,10,0.0,0.0,instrument_error,1468393837,1506969025,1468393837,marA,hdeB,False,insufficient_data,acrR|cpxR|cra|crp|fis|fliZ|gadE|gadW|gadX|hns|lrp|nac|ompR|phoP|rcsB|rpoD|rpoS|soxS|torR,0,,,,,0.07053925546771445,0,
0,10,0.0,0.0,instrument_error,1468393837,1506969025,1468393837,marA,lacA,False,insufficient_data,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,0,,,,,-0.1734435012614393,0,
0,10,0.0,0.0,instrument_error,1468393837,1506969025,1468393837,marA,lacY,False,insufficient_data,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,0,,,,,0.07994279983760769,0,
0,10,0.0,0.0,instrument_error,1468393837,1506969025,1468393837,marA,lacZ,False,insufficient_data,acrR|cpxR|cra|crp|fis|hns|lacI|nac|ompR|rpoD|soxS,0,,,,,-0.23939790280182163,0,
0,10,0.0,0.0,instrument_error,1468393837,1506969025,1468393837,marA,mlaB,False,insufficient_data,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,0,,,,,-0.1999012880748215,0,
0,10,0.0,0.0,instrument_error,1468393837,1506969025,1468393837,marA,mlaC,False,insufficient_data,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,0,,,,,-0.2529570766767374,0,
