missing_data_mechanism,missing_data_rate,missing_edge_rate,n_samples,n,MAE,RMSE,bias,median_abs_error,RelativeSlopeError
biological_error,0.0,0.0,100,2533,0.09262682419914581,0.13228339257917512,0.0011709092519430534,0.0731484406695525,-0.025747314090518367
biological_error,0.0,0.0,500,2533,0.05057520185596595,0.06508053643300772,-0.001269987103355155,0.040906029535423494,0.002682376667015774
biological_error,0.0,0.0,1000,2533,0.041807009562337495,0.05734779695151582,0.00012192076756817917,0.032211013089714524,0.001367729692607873
biological_error,0.0,0.0,5000,2533,0.036608704909788056,0.05298766797403987,-0.001168900081678731,0.026262776342139416,0.004516931544495745
biological_error,0.0,0.0,10000,911,0.038409917582346395,0.05315896420191075,-8.726619512517561e-05,0.0297575429515178,0.006530975214875999
biological_error,0.0,0.0,50000,2533,0.0892464074927418,0.11263821164752161,-0.0011763021510358138,0.07154633282549439,-0.0018925211564450243
biological_error,0.0,0.0,100000,2533,0.08233216592364741,0.10317421997139097,-0.0005887218656160873,0.0654112638081559,-0.0031286205868273
biological_error,0.0,0.2,100,2533,0.09223356897639015,0.12078588590534423,0.0001608456494274287,0.07441911419130981,-0.00035524068264259224
biological_error,0.0,0.2,500,2533,0.05215564666193636,0.0694262549771106,0.0004977444102143572,0.04037092915990201,-0.005543978346730527
biological_error,0.0,0.2,1000,2533,0.04575093890087047,0.062114551988159225,0.000984822776788204,0.034966640129345,-0.00019595984320750048
biological_error,0.0,0.2,5000,2533,0.041672169510352824,0.058044183609438,0.0004036947017592186,0.030722903155500997,-0.002102850884401165
biological_error,0.0,0.2,10000,749,0.034983674571215095,0.05473441139299251,-0.0016413735845861015,0.023114866663613398,0.0025041984959674178
biological_error,0.0,0.2,50000,2533,0.07533099552182647,0.10201237214957858,0.0047608099478666085,0.05882305328044339,-0.014278145531974356
biological_error,0.0,0.2,100000,2533,0.07985304501818322,0.10908840097828522,0.0054945940059485275,0.05991863409891329,-0.02158494412348474
biological_error,0.0,0.4,100,2533,0.09837214804602502,0.12879199144445547,-0.0003566099889450723,0.07699639952554009,0.023701580285980694
biological_error,0.0,0.4,500,2533,0.07955552701479857,0.11043757337791874,0.002308446579186259,0.056913680989743504,0.012127228245464116
biological_error,0.0,0.4,1000,2533,0.06082152345996546,0.08621876768071376,0.0025010015219807764,0.0427197905860994,-0.0110486207237811
biological_error,0.0,0.4,5000,2533,0.060894842039640434,0.08764488244687624,0.0029211180924366216,0.042661244573864596,-0.006352762805027269
biological_error,0.0,0.4,10000,756,0.047796947391742124,0.07068722766854807,-0.0007698505218442391,0.03256782794947994,0.004934940457064075
biological_error,0.0,0.4,50000,2533,0.06828312497547065,0.09228604089713727,-0.002464433307778982,0.0529681397382481,8.109579804506357e-06
biological_error,0.0,0.4,100000,2533,0.07003029377420193,0.0943040935135535,-0.0016383551291347027,0.053107026404051294,0.0011117824591971761
biological_error,0.2,0.0,100,2533,0.1611791035313997,0.2139258640915327,-0.004655981212491366,0.13455003782163127,0.016643600701096516
biological_error,0.2,0.0,500,2533,0.12464579492901187,0.14879636026421947,-0.0015241882151409455,0.11301318218296928,0.0027798842929343108
biological_error,0.2,0.0,1000,2533,0.12102253702292406,0.14399076342438488,0.00037036989128415846,0.1102637790318933,0.0058038836589246676
biological_error,0.2,0.0,5000,2533,0.11546523801526452,0.13565041753326898,-0.0010409773464913632,0.1011511185554359,0.0037267441483266658
biological_error,0.2,0.0,10000,888,0.11754077881447315,0.13712979578873719,0.0018979023606659322,0.10299905158408265,-0.0052498907018948115
biological_error,0.2,0.0,50000,2533,0.21402777742542567,0.246233911679372,-0.0026204216166760487,0.18792071120118808,0.003108533521279564
biological_error,0.2,0.0,100000,2533,0.21759845946517922,0.2493440990463647,-0.0010841172106144483,0.1921104452992648,-0.0008617953508054225
biological_error,0.2,0.2,100,2533,0.1657853593027111,0.20948822370816203,0.004849716120375049,0.1422172582815073,0.0299272640068275
biological_error,0.2,0.2,500,2533,0.13319353775410794,0.1587913148068518,0.001254601265022986,0.1204863805125831,0.0036407264204839592
biological_error,0.2,0.2,1000,2533,0.12201165216923233,0.14511576593444755,0.00200090252077697,0.1108380019428243,0.001113039962966552
biological_error,0.2,0.2,5000,2533,0.12265096395832988,0.14430814289167807,0.002396781524811859,0.10815225000247711,-0.007704281742325483
biological_error,0.2,0.2,10000,723,0.12050440080659958,0.14209830524298064,-0.003439575427979544,0.10592088159958599,0.02429738282616916
biological_error,0.2,0.2,50000,2533,0.18771815141081927,0.21774651682336535,0.006777830477691842,0.16520069086090822,-0.018492973732494186
biological_error,0.2,0.2,100000,2533,0.1854752661666841,0.21707748073594255,0.006291903573678189,0.1604729527746776,-0.015870691633180264
biological_error,0.2,0.4,100,2533,0.18187254305153672,0.22476077828871702,-0.0002066632945528451,0.1615153208409993,0.018374848999899013
biological_error,0.2,0.4,500,2533,0.15802827103628725,0.19046433539502078,0.0021367259503633877,0.14122628287753464,0.00819499136553179
biological_error,0.2,0.4,1000,2533,0.15934743012117825,0.19017861095435387,-0.0007100234675486929,0.1397204266621343,0.016578877290260603
biological_error,0.2,0.4,5000,2533,0.1573449589355852,0.18593106086942793,0.002572873706696304,0.1374965095163819,0.010572888224894064
biological_error,0.2,0.4,10000,745,0.1582294826620258,0.1886206477427277,0.00010419462063879036,0.14145299096255498,0.0021976984997968347
biological_error,0.2,0.4,50000,2533,0.17081060414624355,0.2003170410335344,-0.005788547348179019,0.1498195648373544,0.010011971811533767
biological_error,0.2,0.4,100000,2533,0.1650967675477393,0.19407445840168544,-0.004302484275803035,0.14442233421222128,0.005481390197996504
biological_error,0.4,0.0,100,2533,0.18200219046490265,0.24824674078571396,0.00012258226384793058,0.14792365387719839,0.02251017429410199
biological_error,0.4,0.0,500,2533,0.14521324679718528,0.17108519699992905,0.0002870291368673976,0.1313345492559482,-0.005025756247559227
biological_error,0.4,0.0,1000,2533,0.14138905101161078,0.1662354622219171,0.0015745600489780588,0.1260843204146715,-0.004380418354612642
biological_error,0.4,0.0,5000,2533,0.13559826079728973,0.15662808808958334,-7.133410933405734e-05,0.1213992137319575,-0.0021072863034043558
biological_error,0.4,0.0,10000,871,0.13776974001161144,0.15795851689071583,0.0011834952550725134,0.12377728251617928,0.005014156740726841
biological_error,0.4,0.0,50000,2533,0.23658388571693156,0.26916979970721416,-0.0021057074530678554,0.2084280316860155,0.0007400177038741297
biological_error,0.4,0.0,100000,2533,0.23864442468472932,0.27092205083303306,-0.001144370151479611,0.21176222516847282,-0.002331129332676268
biological_error,0.4,0.2,100,2533,0.18473935851702167,0.23724632446734256,0.007655384370420633,0.1539232515701583,0.014931961926302584
biological_error,0.4,0.2,500,2533,0.1545557347431628,0.18354181071394585,-0.00021551595745420926,0.1385887254238186,0.0047791447157010765
biological_error,0.4,0.2,1000,2533,0.14780342028502946,0.17277846296405305,0.0016189176919895424,0.13332905388982158,-0.0015642339872118155
biological_error,0.4,0.2,5000,2533,0.1455298620647858,0.16809478864539273,0.0015391646572054526,0.1291679090624785,-0.003973016831581428
biological_error,0.4,0.2,10000,703,0.14229442839066903,0.16481218188468494,-0.0031912295036484995,0.1259459351718743,0.025432854706599024
biological_error,0.4,0.2,50000,2533,0.21264617720894136,0.24342704279528926,0.0063867476176097246,0.1875994204303284,-0.016034085910238374
biological_error,0.4,0.2,100000,2533,0.2101732109842555,0.24159536778003177,0.006402620431947458,0.18329878749136702,-0.017031098523729384
biological_error,0.4,0.4,100,2533,0.21454930299545763,0.26293141717400537,-0.0037653648428451775,0.1885959686346979,0.05500590949232755
biological_error,0.4,0.4,500,2533,0.18360862826993113,0.21765837664109808,0.0015333082874019036,0.1661322048492282,0.021857052415686428
biological_error,0.4,0.4,1000,2533,0.18954068258343246,0.22074944186713083,0.0003426949506881149,0.167198696678255,0.015236474247874889
biological_error,0.4,0.4,5000,2533,0.1881253935347467,0.21700477982217228,0.0020616349077480414,0.1657752374999436,0.011901404908628635
biological_error,0.4,0.4,10000,731,0.19071089647892853,0.22096490010092587,0.003832620683723267,0.17033421464523613,-0.01127604858132761
biological_error,0.4,0.4,50000,2533,0.19553757056255508,0.22435601949806913,-0.0067101953322797805,0.1729941357498808,0.013277427841896861
biological_error,0.4,0.4,100000,2533,0.1915467505171451,0.22014028268453606,-0.005481525114012359,0.1683867767583111,0.008399854279804506
biological_error,0.6,0.0,100,2533,0.19195157926832085,0.27196169234209294,0.0025947997098569784,0.1549388976632875,-0.025180519262110103
biological_error,0.6,0.0,500,2533,0.15472148856220644,0.18231276195992802,0.00066822232078578,0.1391018784304938,-0.01521745536719617
biological_error,0.6,0.0,1000,2533,0.15158793918418384,0.17814587994639772,0.0018203061410122846,0.1373644657644808,-0.006201343740049926
biological_error,0.6,0.0,5000,2533,0.14802214024382662,0.16965115901471564,0.000537073810267659,0.13203825785619477,-0.009610822063045485
biological_error,0.6,0.0,10000,854,0.14910351733323982,0.1698054736303294,0.0019818064315794,0.1335847255962842,-0.0010693967509517138
biological_error,0.6,0.0,50000,2533,0.24825472142177604,0.28111470540728245,-0.0018246000292772408,0.2186885565780949,-0.0007217772562690275
biological_error,0.6,0.0,100000,2533,0.2493897514672441,0.2821176431927938,-0.0013539451032180511,0.2204501836286189,-0.0013784738424595956
biological_error,0.6,0.2,100,2533,0.195625046979697,0.25541895626774025,0.006146212243131596,0.1605679835818625,0.05377976662344841
biological_error,0.6,0.2,500,2533,0.16702171599540724,0.2015197566188049,0.0005503374561770071,0.1460152622754958,-0.002573282219928777
biological_error,0.6,0.2,1000,2533,0.16042192831358207,0.1884791468891927,0.0014413291237541151,0.14449002900592423,-0.0015098514253362488
biological_error,0.6,0.2,5000,2533,0.15806493092245022,0.18193616391123013,0.0020406399004353664,0.1405108510416987,-0.0052447056477384355
biological_error,0.6,0.2,10000,694,0.15551560556050484,0.1786801344017599,-0.0033137923892585506,0.13715774227722619,0.025709143431298542
biological_error,0.6,0.2,50000,2533,0.22603845924643398,0.2575879135966357,0.006302280357577176,0.1981527311831917,-0.01532398140789301
biological_error,0.6,0.2,100000,2533,0.22436272336450575,0.2559667058665822,0.0065622471696448375,0.1952688530676468,-0.018122906525683612
biological_error,0.6,0.4,100,2533,0.23333822354012823,0.2870029292423475,-0.0033718232387954434,0.203724136431026,0.028786351544266387
biological_error,0.6,0.4,500,2533,0.20256019916046597,0.23891515571482239,6.668459557087343e-05,0.18171989590112508,0.03574314113690575
biological_error,0.6,0.4,1000,2533,0.20619085426516762,0.23805486472405962,0.0002059045714939375,0.1828961383581874,0.01226173982911328
biological_error,0.6,0.4,5000,2533,0.2062409580224044,0.23560734190223048,0.0016283601097536466,0.1817183288502367,0.012498342072348036
biological_error,0.6,0.4,10000,706,0.20945000343377337,0.2407226922238341,0.009011020574198293,0.18665134535347175,-0.027688106440837284
biological_error,0.6,0.4,50000,2533,0.20934556585723332,0.2382317287344087,-0.007023116190053781,0.1831094514795892,0.01349014063553256
