missing_data_mechanism,missing_data_rate,missing_edge_rate,n_samples,n,residual_mean,residual_median,residual_std
instrument_error,0.9,0.4,100,2533,4.157450408056169,3.4005725121312196,3.3281950243397436
instrument_error,0.9,0.4,500,2533,4.0440959587976755,3.1595180281649777,3.1588106680187353
instrument_error,0.9,0.4,1000,2533,4.20777843346495,3.3730380241922213,3.1871604351753247
instrument_error,0.9,0.4,5000,2533,3.7038691444985368,2.80143769392826,3.138265338971839
instrument_error,0.9,0.4,10000,248,4.33089387337388,3.4494733879028043,3.397625863837599
instrument_error,0.9,0.4,50000,2533,7.72188594048161,6.23960443508071,6.282549369384488
instrument_error,0.9,0.4,100000,2533,7.232756530825928,5.581748935435249,5.988671131816862
instrument_error,0.95,0.0,100,2533,4.56963449020289,3.68665802302158,3.559852830966926
instrument_error,0.95,0.0,500,2533,4.3303738512921335,3.439227357268952,3.629718118369443
instrument_error,0.95,0.0,1000,2533,4.522122567591927,3.670579907432357,3.431947670294985
instrument_error,0.95,0.0,5000,2533,4.128376442127105,3.3073445075315147,3.360929277010158
instrument_error,0.95,0.0,10000,347,4.673633678798193,3.556909537964531,3.610019537557853
instrument_error,0.95,0.0,50000,2533,7.667686190998283,5.696646858610443,6.652376538432937
instrument_error,0.95,0.0,100000,2533,8.289927771127436,6.476616934963402,6.739257371499074
instrument_error,0.95,0.2,100,2533,4.698877833135709,3.812656213327732,3.599377883642137
instrument_error,0.95,0.2,500,2533,4.65539866735043,3.8974969247744777,3.4748961225116775
instrument_error,0.95,0.2,1000,2533,4.367644953338593,3.5854743628262615,3.416574655763359
instrument_error,0.95,0.2,5000,2533,4.240541187078903,3.2888480771550426,3.5857954711683404
instrument_error,0.95,0.2,10000,186,4.166126085977697,3.6272415950546057,3.0678158734045673
instrument_error,0.95,0.2,50000,2533,7.883024203814538,6.024867143402627,6.717710102060871
instrument_error,0.95,0.2,100000,2533,7.07225275409666,5.158956787176856,6.62043587976958
instrument_error,0.95,0.4,100,2533,4.17299403826017,3.3989153596030337,3.3402521918724375
instrument_error,0.95,0.4,500,2533,4.060062554462897,3.1813325359187177,3.1713699347185744
instrument_error,0.95,0.4,1000,2533,4.224286109756166,3.3816046692226363,3.2007803657318203
instrument_error,0.95,0.4,5000,2533,3.7186245456338773,2.8106873965453163,3.152922714572091
instrument_error,0.95,0.4,10000,205,4.26565942974172,3.0618934788251257,3.4463216857143872
instrument_error,0.95,0.4,50000,2533,7.751998877837556,6.263359502919789,6.308724267929864
instrument_error,0.95,0.4,100000,2533,7.260951884091736,5.604459473840065,6.0141386065099605
instrument_error,0.97,0.0,100,2533,4.576897248533319,3.6892694859252537,3.565559506495758
instrument_error,0.97,0.0,500,2533,4.337894546573914,3.453553578251523,3.637489480547606
instrument_error,0.97,0.0,1000,2533,4.529557208606352,3.678722429651309,3.4376683035700517
instrument_error,0.97,0.0,5000,2533,4.135195334792304,3.3138641307953485,3.366589629970211
instrument_error,0.97,0.0,10000,347,4.68146757340334,3.558696697693579,3.616549187537303
instrument_error,0.97,0.0,50000,2533,7.6796620577654195,5.704233874586503,6.6634223221536075
instrument_error,0.97,0.0,100000,2533,8.303015385840203,6.488749325858456,6.7505986051909534
instrument_error,0.97,0.2,100,2533,4.70669413659249,3.839690849703387,3.6082564593514546
instrument_error,0.97,0.2,500,2533,4.66278617279633,3.908984875255427,3.481671558265507
instrument_error,0.97,0.2,1000,2533,4.3747910031679105,3.5890255790908743,3.422570771054012
instrument_error,0.97,0.2,5000,2533,4.247676648912705,3.2964287313831417,3.5925155632164656
instrument_error,0.97,0.2,10000,189,4.207068011634364,3.5917380689400735,3.127298376615598
instrument_error,0.97,0.2,50000,2533,7.895381368671033,6.036485215574944,6.7289523965952664
instrument_error,0.97,0.2,100000,2533,7.083096312960024,5.16594142656188,6.631298273697015
instrument_error,0.97,0.4,100,2533,4.177843647931622,3.401735158555705,3.3439280562507196
instrument_error,0.97,0.4,500,2533,4.066230261923773,3.192046774093549,3.1767767813612022
instrument_error,0.97,0.4,1000,2533,4.23120710453712,3.3852538305305195,3.207028853681912
instrument_error,0.97,0.4,5000,2533,3.7242166246560306,2.8165129010579206,3.1585014320691966
instrument_error,0.97,0.4,10000,205,4.271821059530597,3.0631222522307553,3.4518921897264425
instrument_error,0.97,0.4,50000,2533,7.763462498722583,6.273074831265591,6.318560431088989
instrument_error,0.97,0.4,100000,2533,7.271644638213804,5.612342208556306,6.023756368340502
instrument_error,0.99,0.0,100,2533,4.5839430598419515,3.701143606705946,3.5705954067848693
instrument_error,0.99,0.0,500,2533,4.344557392305567,3.452886596020808,3.6441069937494808
instrument_error,0.99,0.0,1000,2533,4.536727241385649,3.684750965140102,3.4425560545899314
instrument_error,0.99,0.0,5000,2533,4.141972094459112,3.3219491776798953,3.3724288693677367
instrument_error,0.99,0.0,10000,344,4.692810869166601,3.5686648341918925,3.6320151897677144
instrument_error,0.99,0.0,50000,2533,7.691475171583369,5.712672896317036,6.674363567000447
instrument_error,0.99,0.0,100000,2533,8.315667822219835,6.4982615470937874,6.761490666803736
instrument_error,0.99,0.2,100,2533,4.713461577320421,3.83976362404878,3.612524200457607
instrument_error,0.99,0.2,500,2533,4.6708971256248,3.91091051213158,3.4888757553271623
instrument_error,0.99,0.2,1000,2533,4.38220649862161,3.5918471394149285,3.429022935050343
instrument_error,0.99,0.2,5000,2533,4.254606390055352,3.3037444986280637,3.5985234632489096
instrument_error,0.99,0.2,10000,191,4.176338806129078,3.550262438330152,3.136634152628569
instrument_error,0.99,0.2,50000,2533,7.907334341452379,6.0469439800174465,6.739777369671508
instrument_error,0.99,0.2,100000,2533,7.093739663655775,5.173926724608141,6.642130128563215
instrument_error,0.99,0.4,100,2533,4.185334937239156,3.4116056652597524,3.352348599140814
instrument_error,0.99,0.4,500,2533,4.071718536010434,3.195292753430838,3.1817111155206774
instrument_error,0.99,0.4,1000,2533,4.237673973441046,3.391672074116879,3.212690709387285
instrument_error,0.99,0.4,5000,2533,3.7297144106710514,2.821063623410173,3.1638905139429148
instrument_error,0.99,0.4,10000,205,4.277845128100741,3.063311092096414,3.457768808751452
instrument_error,0.99,0.4,50000,2533,7.7746747031948,6.283295850744067,6.328104378573785
instrument_error,0.99,0.4,100000,2533,7.281991004196367,5.6218648515336165,6.032967803245428
