Timestamp,GeneA,GeneB,GeneC,GeneD
0.0,10.176405234596766,0.040015720836722335,10.097873798410573,0.2240893199201458
0.5050505050505051,9.944175011684214,0.1798483003744702,10.059996658588947,-0.01511883869749096
1.0101010101010102,9.505002153466211,0.5955858751077365,9.944285183389201,0.14569646086372195
1.5151515151515151,9.349853026165205,0.8423875121707336,9.9390645772107,0.03471991462931659
2.0202020202020203,9.182140762150246,1.0831503508421516,9.890686085024852,-0.08118792084314125
2.5252525252525255,8.537017436520538,1.4389489961379582,9.910426833160683,-0.06410327001323891
3.0303030303030303,8.779520962353462,1.4931058856619845,9.793064994129296,0.0017045195217054512
3.5353535353535355,8.466748011355822,2.0440181793990533,9.768391026793445,0.0743675754074677
4.040404040404041,7.986366541602467,1.949822370507629,9.682412594359613,0.07538395392267293
4.545454545454546,7.960660091257409,2.5101999203514525,9.642678194734476,0.06076588980955269
5.050505050505051,7.49613911381792,2.480549255423451,9.474889613677092,0.32601544731761417
5.555555555555556,7.31434353981723,2.8014834084713853,9.484240676905655,0.2576292260476518
6.0606060606060606,6.969265454152903,3.036820007875998,9.483874083309919,0.2765202355505524
6.565656565656566,6.846043114883188,3.1430362231742075,9.534399099268251,0.3473927947244094
7.070707070707071,6.671465044815923,3.4848487013444753,9.437476848477196,0.3434019914078977
7.575757575757576,6.366588415823253,3.603031333791476,9.383180402217628,0.29005559879838994
8.080808080808081,6.222051794967517,3.774503690835922,9.264954475476307,0.5993129501807843
8.585858585858587,5.885643167894598,3.9873118515102326,9.464255009955808,0.663062021074151
9.090909090909092,5.8641164006946,4.018218666229794,9.39484316789125,0.6850324066270527
9.595959595959597,5.438806341122261,4.235917056051375,9.286607235446539,0.8681659669954394
10.101010101010102,5.187172290311099,4.528821137874278,9.327371666172484,0.823144445604554
10.606060606060607,5.232610286517061,4.766363299276083,9.36161476042986,1.077711264294353
11.111111111111112,4.75933101159162,4.813560852640411,9.166237921025042,1.341166937625921
11.616161616161618,4.672628882337354,4.930574236640877,9.204897467292101,1.4166847717223707
12.121212121212121,4.441295736886358,5.129835703320716,9.144542600451606,1.5168531564188252
12.626262626262626,4.42035566902529,4.928388974834147,8.967277742838633,1.7074079478605486
13.131313131313131,3.9102016212589867,5.363002265995594,9.015322403562143,1.6724161080167486
13.636363636363637,4.019314006459618,5.41565640633311,9.205680366810553,1.977055264058405
14.141414141414142,3.5448150390874944,5.550950162299244,8.954245298388829,2.108318729513374
14.646464646464647,3.5343941828693883,5.429999930125952,9.004454600487415,2.2640040781767965
15.151515151515152,3.291274642846947,5.414149174211688,8.934750221664356,2.4499908424234578
15.656565656565657,3.0037987497424865,5.58053325261829,8.823168333840313,2.6494904414687652
16.161616161616163,2.966199444632314,5.700244044082517,8.751325722602244,2.6671397596929016
16.666666666666668,2.663760444763247,5.7190531500597235,8.726241512408079,2.8307534041873677
17.171717171717173,2.6279776612643673,5.743578937543711,8.790809503984784,2.8047576237038823
17.67676767676768,2.2675791715956,5.848871587608321,8.729131570138593,3.1294015747397634
18.181818181818183,2.5089594614805897,5.931770368555753,8.582308793458624,3.3301432089555574
18.68686868686869,2.0007691047628073,5.81536730470454,8.627763769374148,3.5428607312582763
19.191919191919194,1.9275135685194729,5.794921227730195,8.585608399229475,3.4586443873712795
19.6969696969697,1.992245477205957,5.777554528344518,8.44143998325277,3.6349015828554307
20.202020202020204,1.7152898314639722,6.078623400739824,8.611728245530506,3.841205687409182
20.70707070707071,1.535844354402562,5.962649771345056,8.377228686936954,3.831671288655769
21.212121212121215,1.6780467565675947,5.895235223313657,8.529663498807805,4.171510409410966
21.71717171717172,1.5530451183612597,5.776984102076211,8.294342638259389,4.3609438108130325
22.222222222222225,1.3020527789939855,5.745374225194158,8.312263437183546,4.447208279986598
22.72727272727273,1.2685492168478953,5.643287709068022,8.253363593625828,4.3752028044852915
23.232323232323235,1.294132426251421,5.58177760484417,8.1670533236145,4.754132198815126
23.73737373737374,1.0909895001300498,5.852775093725915,8.107828136643684,4.926171825364388
24.242424242424242,1.0996002793355202,5.533981217638358,8.24891805167233,5.031935852687796
24.747474747474747,1.1241172421833554,5.681805844640872,8.372243339707197,5.331339433857946
25.252525252525253,0.9578543246090195,5.52102899832205,8.22506624885971,5.410686659318275
25.757575757575758,1.010664464523116,5.326100902102746,8.071697761051876,5.417618717140397
26.262626262626263,0.9302117617409039,5.418570531864199,8.124026212096298,5.668108627566939
26.767676767676768,0.9397803803983751,5.320502025438919,7.897287799557024,5.738971086230826
27.272727272727273,0.8214319227320779,5.342364783351902,8.176231840447446,5.9178897655408775
27.77777777777778,0.6923070944138171,5.206051948232727,7.862352510967875,6.110884318679021
28.282828282828284,0.6011206408537524,5.182387384939944,7.882614762334898,6.22499246726346
28.78787878787879,0.6650709524418899,5.087178662540051,7.682649013295231,6.289839512618138
29.292929292929294,0.6422166613081293,5.087244713990562,7.6673649752252135,6.552994073489294
29.7979797979798,0.8195637223986805,4.773305066910472,7.7833724100472805,6.676525429172104
30.303030303030305,0.5817286266325332,4.875447466097432,7.685055050149345,6.7112308274336385
